Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
1748.31,18.8982,18.612,97.3149,25246.2,23.4988,312.693,17.4052,
1724.83,21.9572,18.5389,116.431,12101.1,21.255,308.493,20.8241,
1720.91,18.8384,18.8571,116.534,1643.09,18.8913,307.792,20.8427,
1767.29,19.6956,18.8407,118.139,1024.47,20.4328,316.087,21.1297,
1704.71,21.6574,18.9611,104.794,1976.9,22.1979,304.894,18.7428,
800,0,1,400,0,1,143.083,71.5417,
1694.66,22.9061,18.7442,103.747,3212.69,24.7678,303.096,18.5556,
1729.46,19.3729,19.0883,98.1533,3508.82,23.0969,309.322,17.5551,
1717.41,21.6102,18.8104,118.226,2237.36,17.7693,307.167,21.1453,
1677.45,20.457,19.741,124.232,4893.17,24.1941,300.018,22.2195,
1730.54,20.179,19.0511,121.352,6389.95,23.4873,309.514,21.7043,
1797.03,15.1768,20.6509,146.837,368.75,6.68753,321.405,26.2624,
1702.52,18.7712,19.9111,119.406,2248.26,20.6185,304.502,21.3563,
1693.8,19.3491,19.206,70.6322,16955.3,29.5217,302.944,12.6329,
1734.36,18.5632,18.9611,168.383,884.178,8.32648,310.198,30.116,
1765.99,19.2683,18.4783,85.4243,6689.85,25.3367,315.855,15.2785,
1749.29,19.9688,18.945,-810007,2153.12,-126.501,312.868,-0,
1728.43,20.4291,18.7887,122.285,1636.92,21.345,309.138,21.8711,
1815.14,17.1263,18.8265,450.078,3280.31,-80.4662,324.645,0,
1758.44,18.4218,19.1508,-761757,4739.35,-622.584,314.503,-0,
1649.59,22.5352,19.1104,172.393,8638.9,7.39486,295.037,30.8331,
1800.82,17.8379,18.3263,117.322,8105.2,21.9203,322.085,20.9836,
1727.91,18.7162,19.0047,112.123,1361.88,23.1773,309.043,20.0536,
1731.05,20.4823,18.6299,39.1894,5878.64,31.3028,309.605,7.00919,
1732.27,20.75,17.9116,104.621,182.481,-9.54835,309.824,0,
1705.25,18.9725,19.9452,109.865,13668.3,24.6711,304.992,19.6498,
1750.45,19.0055,18.846,77.3567,7783.28,30.8199,313.075,13.8356,
1732.59,18.9055,19.019,107.841,17455.1,24.7927,309.882,19.2879,
1701.74,21.9263,19.217,95.9897,9770.15,26.6745,304.363,17.1682,
1699.99,21.9804,18.998,172.147,3176.7,8.99973,304.05,30.7891,
1769.2,19.2946,18.2744,180.087,4103.68,8.84065,316.43,32.2093,
1711.85,20.4819,18.8958,98.3615,3742.62,24.2518,306.171,17.5924,
1725.65,19.9757,19.0543,95.5635,3437.09,22.1833,308.64,17.0919,
1742.42,19.3803,19.2923,113.716,9856.08,21.6598,311.639,20.3386,
1699.55,19.7425,18.9197,160.749,7037.55,9.09391,303.972,28.7506,
1734.34,19.236,18.6668,112.212,5097.33,21.1919,310.194,20.0696,
1753.28,18.545,18.2452,106.246,3752.54,24.18,313.582,19.0026,
518.547,67.6601,26.834,2093.49,0,12.1959,92.7443,374.429,
1739.03,17.9903,19.0471,112.541,1843.25,22.6022,311.033,20.1285,
1707.33,20.4605,18.8473,151.432,10375.4,19.6723,305.363,27.0842,
-1.39464e+06,1.76782,-1.3034,694.33,82.5455,31.6385,-0,124.184,
1766.64,18.0077,18.7724,-76965.7,1004.65,-19.4337,315.97,-0,
1750.85,19.9111,18.5326,121.814,13933.2,21.7222,313.147,21.7869,
1720.79,19.8752,18.8519,133.21,487.368,10.055,307.77,23.8252,
1805.73,21.518,19.1968,-490004,82.486,-55.1342,322.963,-0,
1810.43,16.9856,18.2341,83.4235,3022.24,27.3647,323.803,14.9206,
1734.18,18.4222,19.0754,81.3023,18114.4,30.1535,310.165,14.5413,
1121.01,19.7129,19.3333,133.65,812.546,19.4587,200.497,23.9039,
1701.82,19.4764,19.0138,101.486,9085.43,25.9167,304.377,18.1511,
1766.9,20.2303,18.4254,112.014,8017.81,20.2712,316.018,20.0341,
1732.37,18.9067,18.9731,118.648,2802.01,19.0155,309.842,21.2207,
1702.92,21.4255,18.7015,108.246,1678.83,22.2804,304.575,19.3602,
1821.36,7.5327,5.98176,920.221,52.5069,21.0681,325.758,164.585,
1748.76,19.8981,18.5412,116.812,7819.19,21.146,312.773,20.8923,
1721.99,21.119,18.8517,170.643,3366.9,7.28196,307.985,30.5201,
1690.66,19.5898,19.6377,182.75,1663.49,7.75251,302.382,32.6856,
30742.6,-186.799,18.7395,-322.503,192.52,107.489,5498.43,-57.681,
1679.42,18.1009,19.2744,102.147,2361.93,27.119,300.371,18.2695,
1831.98,19.1711,18.3025,118.096,11962.4,23.7945,327.658,21.122,
1754.23,20.9997,18.8474,100.392,3349.5,27.1441,313.752,17.9556,
1795.81,17.2352,18.3204,1799.19,7642.79,-65.5408,321.188,0,
1932.29,-72.6368,14.4848,138.937,227.573,7.123,345.598,24.8495,
1835.43,19.3458,18.0449,127.084,7793.76,17.8501,328.275,22.7295,
1724.66,19.5327,18.4989,100.017,22430.6,21.3339,308.462,17.8885,
1766.91,20.2663,18.3716,31326.7,3200.66,-10.7275,316.019,0,
1575.69,19.8375,19.1392,170.267,1544.29,7.91112,281.819,30.453,
1734.11,20.6932,18.624,115.403,3673.67,21.1352,310.153,20.6404,
1695.03,19.8218,19.0602,106.28,7264.49,24.0579,303.164,19.0087,
1719.64,19.5396,19.3299,77.4713,4800.29,29.7889,307.564,13.8561,
1733.47,20.4681,18.373,104.837,4467.46,25.5146,310.038,18.7506,
1726.95,19.0233,18.5163,203.352,15697,6.50653,308.872,36.3704,
1731.4,21.7793,18.3876,67.1894,2509.22,24.8572,309.669,12.0171,
1684.65,19.0946,18.6686,85.406,15639.9,27.1472,301.306,15.2752,
1740.02,16.689,21.8126,-510713,298.205,-90.9845,311.21,-0,
800,0,1,400,0,1,143.083,71.5417,
544.698,16.5761,19.8027,98.9508,7710.66,25.1743,97.4215,17.6978,
1756.14,20.3721,18.1433,111.943,4793.25,22.7883,314.093,20.0215,
1719.44,17.6381,20.5128,159.691,443.6,5.57449,307.529,28.5614,
1755.03,20.7582,19.0508,115.499,5125.37,23.6899,313.894,20.6575,
1806.55,20.599,18.298,73.5732,1699.74,30.7415,323.108,13.1589,
1711.88,17.8361,19.5623,102.646,1462.35,21.8875,306.178,18.3587,
821.335,17.5941,19.6274,121.395,6318.11,22.4073,146.899,21.7119,
1696.41,21.2667,19.0959,128.381,2495.14,22.833,303.41,22.9615,
13287.3,-305.016,78.7757,-2274.42,52.4971,134.59,2376.49,-406.79,
1735.89,21.6776,18.5779,122.597,2055,23.8824,310.472,21.9269,
1726.71,20.2588,18.6803,81.3251,3773.51,26.1807,308.829,14.5453,
1726.8,18.9655,19.3986,117.917,3134.06,20.9779,308.845,21.09,
1732.15,19.5438,19.1292,199.341,11472.2,6.48099,309.803,35.6531,
-1.32005e+06,-0.96543,-0.463554,935.535,62.5102,24.9033,-0,167.324,
1796.26,19.1578,18.3627,188.321,3166.93,7.17052,321.269,33.682,
1789.38,18.0529,18.7318,102.334,17585.9,24.3384,320.038,18.3029,
1750.27,20.9588,18.4458,110.125,4887.12,21.6225,313.043,19.6963,
1743.31,20.6151,18.7673,100.98,3755.27,23.8118,311.799,18.0607,
1298.82,21.8369,18.4001,118.748,1159.73,20.594,232.299,21.2385,
1751.46,19.0733,18.8892,91.0177,15551.1,27.4952,313.256,16.2789,
1790.52,19.6698,18.4369,106.432,3130.78,21.8291,320.242,19.0358,
1708.47,21.001,19.0967,114.025,5173.35,20.8451,305.568,20.3939,
1724.44,19.9043,18.9433,136.538,828.738,11.354,308.424,24.4205,
1737.98,19.8659,18.2299,112.003,2700.07,21.3857,310.845,20.0321,
1792.33,20.1162,19.067,134.672,3074.48,21.8451,320.566,24.0867,
1896.6,13.9864,12.639,447.363,82.5257,18.3857,339.215,80.0127,
1802.91,20.4141,18.4085,79.0381,2979.85,29.6244,322.458,14.1363,
103.034,11.1615,23.1471,128.382,2472.9,19.1015,18.4281,22.9617,
1717.46,20.968,18.7582,103.004,7563.46,23.5067,307.174,18.4226,
1729.49,20.6246,18.9344,113.863,13732,23.6667,309.326,20.3649,
1737.56,18.7333,18.9971,121.308,11316.6,23.7392,310.77,21.6964,
1717.35,19.0607,18.5922,92.7387,3674.53,26.9543,307.155,16.5867,
1667.46,20.562,19.1676,84.5249,2878.13,25.9863,298.231,15.1176,
1699.53,20.3729,19.4544,181.588,2023.78,8.1004,303.967,32.4778,
1740.8,19.7014,18.8563,118.814,2653.4,22.7173,311.35,21.2505,
1846.03,22.2985,18.4878,-880.481,168.089,-44.9675,330.171,-0,
1741.08,20.0647,18.8766,115.619,7250.34,20.4931,311.4,20.6789,
1739.56,19.4667,18.4709,167.997,4417.35,9.77672,311.128,30.047,
1710.85,21.4775,18.5102,103.637,23928.9,25.8502,305.992,18.5359,
1767.27,18.8085,18.4121,122.062,2003.21,18.7321,316.084,21.8313,
1755.86,18.1387,18.869,134.086,3618.3,18.0099,314.042,23.9819,
1744.56,19.5395,18.7754,120.953,11087.7,20.158,312.021,21.633,
1143.01,8.11671,5.7116,526.392,57.6337,20.7401,204.433,94.1474,
905.942,18.0063,18.9114,100.631,5155.64,24.0412,162.031,17.9983,
1777.5,20.6331,18.4105,119.325,2884.17,22.1043,317.913,21.3418,
1742.64,17.397,19.5949,95.092,5178.2,26.4752,311.679,17.0076,
1846.55,20.6376,17.7149,1241.33,819.388,-47.7621,330.263,0,
1789.24,18.0725,18.6393,113.877,1497.64,22.629,320.014,20.3673,
1757.57,19.2919,19.1107,107.582,1638.27,21.3543,314.349,19.2416,
1789.61,20.8976,17.5198,180.252,127.5,13.6981,320.078,32.2388,
1714.34,19.564,19.0383,113.015,938.247,20.3481,306.616,20.2132,
1757.86,19.4508,18.6228,115.915,5124.81,20.9741,314.401,20.7319,
1734.63,22.5696,18.376,173.626,1038.19,8.63642,310.245,31.0537,
1779.79,18.7356,18.7109,117.924,948.788,18.7652,318.323,21.0912,
1738.86,19.5843,18.9736,178.411,897.778,7.01555,311.002,31.9096,
1718.62,19.9184,18.9227,128.388,4123.55,21.3589,307.383,22.9628,
1761.48,16.1779,19.4603,154.818,647.272,7.26153,315.047,27.6899,
1748.09,20.1281,18.5485,95.5947,11168.1,27.3933,312.654,17.0975,
1685.52,22.3553,19.1682,115.898,2441.85,22.7992,301.463,20.7288,
1750.38,18.8682,18.8628,104.598,12121.8,20.7191,313.063,18.7077,
1541.48,18.8977,18.9987,436.737,1628.15,-26.5833,275.699,0,
1757,20.0639,18.6726,111.155,3197.09,21.7116,314.248,19.8806,
1787.81,20.4701,18.0284,97.9109,1912.49,23.3041,319.757,17.5118,
1777.62,7.76926,6.01671,985.54,52.5091,20.3958,317.936,176.268,
1770.7,19.4566,18.2961,97.1436,1108.27,23.8883,316.697,17.3745,
1698.25,20.5043,18.766,111.008,3837.71,24.7581,303.74,19.8542,
1764,19.7199,18.9523,101.393,20369.5,28.4101,315.498,18.1346,
1755.68,21.3668,18.5868,95.6113,2369.01,23.3695,314.01,17.1005,
1711.4,18.9052,18.9225,119.539,1482.21,18.7856,306.091,21.3801,
1695.09,18.9356,19.5809,228.693,928.554,4.00621,303.174,40.9027,
1775.98,19.2124,18.3343,105.246,7820.66,25.6802,317.641,18.8236,
1735.8,18.8814,19.021,114.996,2830.08,23.8231,310.456,20.5675,
1695.03,20.9243,19.3357,143.218,887.629,8.32069,303.164,25.6151,
1770.09,7.20132,4.98994,1084.02,47.5254,20.2428,316.587,193.882,
1849.71,17.0192,15.6728,209.456,107.519,19.6474,330.829,37.4621,
1751.04,19.5108,18.5029,118.573,8295.9,20.4048,313.18,21.2073,
1858.97,6.54574,3.77234,1159.38,42.5354,19.8377,332.484,207.36,
1678.85,21.3059,19.1316,132.7,8025.33,16.0456,300.27,23.7339,
1737.9,21.0459,18.2307,111.554,1138.03,18.9442,310.831,19.9518,
1805.86,20.2043,18.6824,462.206,6857.53,-27.4265,322.985,0,
1530.25,17.1899,19.0875,133.604,1912.19,20.2684,273.692,23.8956,
1701.18,16.717,21.3412,147.683,333.061,6.63824,304.263,26.4137,
1711.99,18.8026,19.3374,116.905,1189.65,21.4155,306.196,20.909,
1703.87,22.4715,19.0431,119.666,1068.84,19.7029,304.745,21.4027,
1757.6,21.2379,18.4835,118.065,1109.31,22.2423,314.354,21.1165,
1750.89,17.977,19.8676,136.671,437.707,8.00285,313.155,24.4441,
1772.51,18.735,18.947,127.23,2106.86,19.8376,317.021,22.7557,
1766.95,21.0758,18.3583,118.838,15877.2,22.9214,316.026,21.2546,
1761.04,17.6234,18.6996,116.527,719.116,18.1629,314.97,20.8414,
1729.83,19.2126,18.9753,100.663,2064.29,24.3347,309.388,18.004,
1736.52,20.4877,18.791,112.877,6157.42,22.6779,310.583,20.1886,
1798.55,19.3423,17.8118,113.202,7025.95,23.108,321.678,20.2467,
1751.08,19.9259,18.9377,82.2374,2263.99,25.8942,313.188,14.7085,
1660.46,22.4941,18.8931,114.592,2259.01,19.1981,296.98,20.4952,
1693.64,20.2219,19.5188,141.207,619.082,9.73719,302.914,25.2555,
1804.94,19.0486,18.4478,125.352,5383.07,19.9727,322.821,22.4198,
1748.2,18.1187,19.6972,111.34,1992.86,19.8458,312.672,19.9136,
1728.26,19.2711,19.3507,537.125,8057.28,-10.5515,309.106,0,
1690.16,18.5623,20.0326,125.202,472.864,10.7693,302.291,22.3928,
2022.64,13.5125,10.9677,583.142,77.5554,19.834,361.758,104.297,
1778.12,18.9863,18.5803,6429.43,1138.1,-113.85,318.023,0,
1698.59,21.431,18.1885,101.97,9299.08,26.8627,303.8,18.2377,
1779.61,18.6019,18.9175,110.712,2734.51,22.1442,318.291,19.8012,
1704.63,15.7484,21.9922,108.62,147.619,3.02614,304.881,19.4272,
1719.91,19.303,19.615,120.645,10247.8,21.3024,307.613,21.5778,
1731.11,19.9511,18.7316,12959,9757.04,-3249.75,309.616,0,
1638.97,18.3982,19.2236,118.396,2179.39,22.3843,293.137,21.1757,
1727.67,20.0755,18.533,223.86,152.982,13.8905,309,40.0382,
1226.16,20.8988,19.3974,76.7594,2167.35,29.6271,219.305,13.7287,
1697.61,19.2167,19.227,84.726,3648.46,26.6515,303.625,15.1536,
1741.13,18.6015,17.8042,108.879,3158.33,25.7537,311.409,19.4735,
1769.33,19.1828,18.694,116.529,9398.35,22.8606,316.452,20.8416,
1712.03,21.1995,18.7607,119.108,7184.89,21.3025,306.204,21.3029,
1718.17,21.4733,18.475,97.6177,6910.79,28.664,307.301,17.4593,
1720.46,20.4933,19.0991,125.247,1544.64,17.0039,307.711,22.401,
1363.59,18.5201,20.1952,157.493,423.785,7.60727,243.884,28.1684,
1683.46,21.504,18.919,90.5941,7196.83,29.0072,301.094,16.2031,
1702.89,20.8716,19.2562,108.685,1134.66,18.6067,304.57,19.4388,
1723.16,19.5316,19.1367,64.3851,8441.97,27.7899,308.194,11.5155,
1739.1,19.9557,18.738,131.718,17399.3,21.3587,311.045,23.5582,
1710.96,19.4356,19.0922,196.734,3219.48,6.54256,306.012,35.1867,
1888.5,14.8336,13.63,479.758,97.6277,18.6423,337.765,85.8067,
1750.1,19.3532,18.2624,123.81,12143.4,21.601,313.013,22.1438,
1712.95,21.1017,18.9667,172.299,9670.93,7.20895,306.368,30.8164,
1742.16,18.9601,18.8444,120.746,1659.49,21.537,311.592,21.5958,
1782.37,20.5728,18.5431,111.788,7380.85,24.8283,318.784,19.9938,
1722.41,18.6085,18.8985,187.13,2437.69,7.80318,308.06,33.4689,
1679.25,19.616,19.4244,125.544,7263.67,21.628,300.341,22.4541,
1725.69,19.3902,18.2492,117.333,16170.2,21.4739,308.646,20.9854,
1667.16,19.288,19.8493,115.175,8371.93,21.1795,298.179,20.5995,
1746.98,18.6664,19.0519,127.713,3382.67,19.7769,312.454,22.842,
1777.49,19.3661,18.2698,89.7504,5796.63,24.084,317.911,16.0522,
1724.62,20.7023,19.2461,92.7064,15462.3,23.3551,308.455,16.5809,
1755.78,20.7619,18.4738,131.573,10129.8,19.2114,314.028,23.5323,
1731.99,20.2324,18.629,119.319,26494.4,20.3727,309.773,21.3407,
1774.39,18.5904,19.405,97.3758,483.895,12.2188,317.357,17.4161,
1724.38,19.7534,18.704,111.838,1784.35,19.4112,308.413,20.0026,
-1.30669e+06,-0.933732,-0.230844,914.975,62.5113,25.3376,-0,163.647,
1707.36,21.3498,18.8653,111.439,1914.83,22.8456,305.368,19.9314,
1724.19,19.9347,18.8744,106.385,2233.66,22.247,308.378,19.0275,
1803.57,19.258,18.5244,4078.4,5216.99,-114.734,322.576,0,
1730.63,18.7677,19.7737,191.621,182.735,10.6459,309.531,34.2722,
1736.6,17.59,19.2714,108.96,6510.27,22.051,310.599,19.488,
1705.92,21.7492,18.449,124.726,3170.22,21.7801,305.111,22.3077,
1752.84,20.9319,18.6478,182.965,3289.86,7.14648,313.502,32.7241,
1770.83,18.6573,18.0661,130.893,132.425,22.2284,316.721,23.4108,
1661.84,6.96011,6.61407,959.892,52.5448,20.7347,297.227,171.681,
1787.92,19.963,17.6552,112.628,10777.1,20.6185,319.777,20.144,
1797.13,19.9177,18.2996,113.104,3374.19,25.408,321.425,20.229,
1714.07,20.6845,18.4461,102.755,1373.81,24.14,306.568,18.3782,
1745.51,20.6211,18.6158,126.088,6665.14,23.1199,312.192,22.5514,
629.664,18.0128,19.8107,117.449,3854.61,22.9095,112.618,21.0063,
1387.78,18.0504,16.6395,147.496,117.978,16.3268,248.21,26.3803,
1770.66,18.1324,19.1476,108.589,8613,24.4508,316.69,19.4216,
1499.44,22.7103,19.6337,97.7424,7951.87,26.0388,268.182,17.4816,
1735.28,18.169,19.618,3013.87,1189.51,-235.048,310.361,0,
1564.45,19.3813,19.0261,200.868,5616.78,4.4946,279.809,35.9261,
1789.84,19.4377,19.0971,111.66,1168.44,22.2282,320.12,19.9709,
1655.6,21.7,19.4401,131.054,13788.6,20.4724,296.111,23.4395,
1812.58,19.9549,18.4478,165.694,1503.94,9.61798,324.187,29.635,
1728.09,20.0911,18.7316,120.166,9503.79,21.8169,309.076,21.4921,
1782.53,20.0025,18.8572,98.9792,6901.98,26.9654,318.813,17.7028,
1650.01,22.0404,19.0468,110.3,1683.62,22.1439,295.112,19.7277,
1747.55,17.0422,18.8326,124.381,20455.8,22.2845,312.556,22.2461,
1739.11,20.8823,18.5328,82.8871,5635.45,24.7424,311.047,14.8247,
1716,19.5095,18.5466,177.091,998.093,6.51778,306.913,31.6735,
1706.82,21.9237,18.8559,111.586,11610.5,22.9461,305.271,19.9577,
1734.28,19.1361,18.8777,118.107,1517.44,20.0485,310.184,21.124,
19.4786,9287.09,95.0543,87.3188,9367.38,10.2347,3.48383,15.6173,
-1.2426e+06,-1.95105,-0.161327,993.873,57.5449,23.7158,-0,177.758,
1676.21,19.1991,19.7844,89.9277,3595.57,28.4223,299.797,16.0839,
1807.6,17.8689,18.4502,196.475,22618.4,4.23717,323.298,35.1404,
1687.27,19.2067,19.5037,116.182,1874.86,21.6074,301.776,20.7796,
1700.3,20.8741,18.9919,96.9384,1549.24,22.3681,304.106,17.3378,
1823.27,17.7513,18.6146,-782106,4544.17,-139.627,326.1,-0,
1750.21,16.5679,19.0858,256.625,157.59,10.7669,313.032,45.8985,
1759,18.2225,19.0442,105.645,2143.4,25.7682,314.604,18.895,
1735.13,20.6933,18.8641,124.667,15386.7,20.2551,310.336,22.2973,
1740.12,19.6495,19.1598,118.387,1678,24.409,311.228,21.1739,
1654.26,21.2176,19.6999,116.552,934.232,18.6385,295.872,20.8457,
1686.85,18.3375,19.956,117.138,1268.22,20.6497,301.7,20.9507,
1852.53,13.1471,13.3164,355.759,92.5129,20.6922,331.333,63.6289,
1754.88,20.475,18.3438,114.112,3205.6,19.3209,313.868,20.4095,
1721.9,19.9195,18.751,102.53,3290.5,23.6752,307.968,18.3378,
1696.02,22.4817,18.7358,119.054,1524.49,18.7037,303.341,21.2933,
2034.76,15.5014,14.3311,339.387,102.657,16.2329,363.926,60.7007,
1686.09,19.5337,19.7747,107.901,2734.7,23.6049,301.564,19.2986,
1721.82,19.9729,19.6394,143.729,1114.38,12.3749,307.954,25.7066,
1756.61,19.1846,18.8402,107.191,2488.37,23.6805,314.177,19.1715,
482.432,75.9754,19.7051,2028.43,2.50274,13.3491,86.2849,362.793,
1703.6,14.187,22.404,-492454,333.394,-105.055,304.696,-0,
1777.56,19.4584,18.5776,94.5059,887.15,22.0183,317.924,16.9028,
1709,19.7862,18.8759,110.59,972.548,22.1611,305.662,19.7795,
1709.67,20.2962,19.3421,97.9958,2801.98,22.3295,305.781,17.5269,
1723.91,20.2796,19.16,135.999,8407.84,21.3358,308.329,24.324,
1753.14,20.6817,18.9915,98.6079,4347.42,22.5789,313.557,17.6364,
1716.92,20.6925,18.6474,351.6,1253.26,-16.1938,307.078,0,
1704.97,21.0668,19.0197,114.68,7252.02,24.0531,304.941,20.511,
718.15,13.64,20.0152,118.711,2884.9,20.5543,128.444,21.232,
1681.4,19.6415,19.4144,79.8546,4459.26,29.6771,300.726,14.2823,
1736.76,19.4246,18.9259,110.643,2662.74,22.2312,310.626,19.7889,
1767.77,18.2331,18.7375,125.66,5878.93,23.0491,316.173,22.4749,
1775.98,19.9263,17.943,94.0872,2784.88,22.6626,317.641,16.8279,
1163.92,19.2441,18.8503,118.936,6046.87,22.2074,208.172,21.2722,
1566.51,22.9505,19.1779,13751.3,15081.1,-0.11144,280.177,0,
1682.46,22.308,19.0738,113.597,5739.64,22.1969,300.916,20.3173,
1732,18.5257,19.4173,196.347,157.704,11.2388,309.776,35.1174,
1722.13,17.9544,19.3106,103.217,613.769,16.8056,308.009,18.4609,
800,0,1,400,0,1,143.083,71.5417,
1669.16,19.6528,20.3088,111.657,872.702,19.0407,298.536,19.9704,
601.514,65.1817,20.1747,2161.58,0,11.1809,107.583,386.608,
1720.96,20.6374,19.0661,186.38,3090.2,7.13355,307.8,33.3349,
1776.81,19.2106,18.7683,99.0964,16457.6,24.6518,317.789,17.7238,
1788.28,19.9424,18.5647,99.0879,4988.19,19.6811,319.842,17.7223,
1772.53,17.8255,18.8986,131.748,16865.9,19.6444,317.024,23.5637,
1827.95,18.8189,18.2572,136.522,873.344,13.1931,326.936,24.4176,
1776.83,19.9244,18.5424,173.357,2857.63,6.59918,317.794,31.0057,
1721.25,20.7995,18.7128,99.5979,2879.85,27.1523,307.852,17.8135,
1753.53,19.1252,16.8358,287.585,122.723,15.2912,313.626,51.4358,
1748.56,19.6519,18.8478,122.453,12355.7,20.7851,312.737,21.9013,
1741.18,19.9759,18.9465,115.856,8242.32,21.5113,311.417,20.7212,
1746.85,20.5347,18.5155,102.276,1338.91,21.6328,312.431,18.2926,
1766.92,16.847,20.4479,140.77,372.31,5.89493,316.022,25.1773,
1803.66,17.8085,18.4157,129.621,1442.67,18.9043,322.592,23.1832,
1764.41,19.8433,18.3428,84.7286,1417.49,24.3245,315.573,15.1541,
800,0,1,400,0,1,143.083,71.5417,
1796.06,19.9167,18.1238,131.891,10909.1,20.9954,321.233,23.5892,
1673.92,19.9491,18.8165,122.527,1807.75,21.5734,299.388,21.9145,
736.034,16.7827,19.3736,187.677,1428.45,6.59859,131.643,33.5668,
1742.43,19.7663,18.4851,137.446,3299.48,18.3288,311.642,24.5827,
1694.27,20.2656,19.3401,125.337,737.854,15.9824,303.028,22.417,
1757.46,20.221,18.656,-818443,6729.21,-1620.63,314.329,-0,
1692.68,16.3458,21.9599,-488841,298.237,-54.283,302.742,-0,
1736.74,19.4352,18.7415,116.986,4685.31,20.5635,310.624,20.9233,
1789.89,19.382,18.6559,94.3682,627.285,21.4115,320.129,16.8781,
1713.72,20.2025,18.9417,114.78,16288.9,23.6252,306.505,20.5288,
1745.81,20.8471,18.8195,123.914,4359.11,23.0808,312.245,22.1625,
1711.94,15.5994,22.0006,639.561,208.29,-13.4138,306.187,0,
1742.28,18.917,19.0633,95.2252,13020.5,24.8924,311.615,17.0314,
1702.91,20.4365,19.0477,139.407,7565.11,20.4751,304.572,24.9336,
1755.56,20.1843,18.5218,124.273,5043.59,22.5626,313.989,22.2267,
1765.93,18.8877,18.7276,120.011,6184.53,22.9407,315.844,21.4645,
1748.94,18.6984,18.676,119.042,1502.45,19.9608,312.806,21.2912,
1703.81,19.3735,21.0349,126.524,247.922,8.76726,304.734,22.6294,
1784.15,17.6955,18.6329,93.5857,5793.15,25.0771,319.103,16.7382,
1735.84,19.699,18.6713,94.2929,928.727,24.4728,310.463,16.8647,
1758.83,19.8679,19.1151,80.4927,988.478,24.4032,314.575,14.3964,
1734.87,21.1633,18.608,115.588,7714.99,20.1733,310.289,20.6733,
1565.64,18.8596,19.3373,153.994,5200.42,9.03018,280.021,27.5425,
1817.67,13.0452,21.0583,117.951,318.283,7.29724,325.098,21.0961,
1536.27,17.1439,15.0591,233.937,107.523,16.6696,274.769,41.8407,
1708.42,21.0583,18.5535,116.032,13861.8,21.0066,305.559,20.7528,
1695.28,19.0195,19.1911,199.492,20555.4,7.09495,303.208,35.68,
1704.16,21.0607,18.4553,103.366,18150.1,22.4662,304.797,18.4874,
1907.24,9.02829,6.85937,866.671,57.4965,20.328,341.118,155.008,
1777.69,18.6011,18.7839,363.007,7960.66,-86.8465,317.948,0,
1699.54,16.8319,22.1802,136.17,328.398,7.95065,303.971,24.3546,
1672.09,19.487,21.2776,157.155,317.995,6.48756,299.06,28.1079,
1170.02,20.0069,18.6171,121.488,2797.35,19.7756,209.263,21.7286,
1689.47,19.1774,18.9781,104.24,10465.8,22.651,302.169,18.6437,
1683.29,19.4408,19.5321,123.285,573.532,10.1916,301.064,22.0501,
1729.29,20.7163,18.5528,105.946,3113.3,24.5316,309.291,18.9488,
764.416,20.3253,20.4394,114.628,4193.8,22.1117,136.719,20.5018,
1330.12,19.0991,19.3093,137.348,8615.41,21.2533,237.897,24.5653,
-151.586,2477.8,0.0194973,108.088,2492.89,25.5655,-27.1119,19.3321,
1225.35,18.2728,19.4093,121.954,4811.8,22.0131,219.158,21.812,
1728.37,19.157,18.9247,56.9368,8789.4,32.8552,309.125,10.1834,
1775.68,18.7975,18.5178,104.3,734.305,18.5042,317.588,18.6545,
1761.59,20.184,18.7357,160.129,1838.56,7.43786,315.068,28.6398,
1731.19,19.2382,19.1578,128.242,607.594,15.4068,309.631,22.9367,
1726.57,15.9004,21.2835,139.818,387.97,6.01904,308.804,25.0071,
526.399,71.6793,23.9056,2197.6,0,11.9525,94.1487,393.049,
760.391,55.6735,20.9358,1882.8,2.5038,9.79582,135.999,336.747,
129.652,-1.74363,-3.03643,124.619,908.967,16.8515,0,22.2886,
1691.63,22.6707,18.4121,165.015,1488.82,9.01929,302.554,29.5135,
1748.43,20.1476,18.7293,115.547,523.423,8.52994,312.713,20.6661,
1743.84,20.0584,18.8191,117.989,7840.36,22.3035,311.894,21.1029,
1757.03,18.8835,18.6846,132.081,4770.35,20.5825,314.252,23.6233,
1700.87,20.2686,19.4729,105.34,2442.3,24.2103,304.208,18.8404,
1696.77,20.4343,19.1175,122.649,807.187,19.8838,303.474,21.9364,
1649.25,20.4589,19.1581,127.268,3881.95,19.7788,294.975,22.7625,
1772.6,18.3266,18.6758,189.001,5507.05,7.58045,317.037,33.8036,
1745.96,18.6393,19.0027,109.669,10852.7,23.0902,312.272,19.6147,
1705.12,19.6747,18.7237,73.5427,1669.81,28.3657,304.967,13.1534,
1738.25,20.2097,18.9588,89.8804,6330.08,24.4768,310.893,16.0755,
1763.93,20.7141,18.7334,119.302,2114.5,21.1027,315.486,21.3377,
1736.86,20.8275,18.5189,127.262,568.816,12.4226,310.645,22.7613,
1838.8,17.7053,18.0559,116.066,1273.3,22.4124,328.877,20.7589,
