Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
3967.88,21.8148,17.3883,203.957,3788.71,6.46601,709.671,36.4785,
3209.03,4.64907,4.88889,2302.71,42.6367,19.5186,573.949,411.85,
3886.91,21.9893,18.0073,107.998,31474.3,23.9511,695.189,19.3159,
1679.06,58.336,18.985,4877.82,0,9.43419,300.308,872.418,
4092.05,19.4904,17.9062,115.622,16662.3,22.0726,731.881,20.6795,
4009.89,20.2623,17.4984,174.591,1301.94,7.06301,717.186,31.2263,
3670.35,19.7195,17.5812,116.856,4426.87,24.3121,656.457,20.9002,
3947.75,21.3455,17.8473,173.662,1928.72,8.72577,706.071,31.0602,
3996.15,20.0619,17.1869,113.583,1592.52,20.913,714.728,20.3149,
3970.18,20.2661,17.8663,118.847,3680.12,23.6937,710.083,21.2563,
4044.42,20.0371,17.8191,115.973,8125.17,22.8498,723.362,20.7422,
1698.12,56.7974,19.0973,4834.62,0,9.47525,303.716,864.691,
3975.31,21.4063,18.0084,114.613,1152.35,15.2192,711,20.499,
800,0,1,400,0,1,143.083,71.5417,
3974.08,21.5671,17.9497,113.805,6525.06,21.3048,710.781,20.3544,
3351.85,21.5279,17.411,179.002,2540.08,11.3015,599.492,32.0153,
4089.48,20.5856,17.5722,94.8735,7368.38,23.4723,731.42,16.9685,
1696.23,20.1189,18.9358,98.6488,1668.93,26.4397,303.378,17.6437,
3985.44,20.6016,17.8504,101.457,4943.65,20.6208,712.813,18.146,
3938.26,21.3205,17.899,102.238,3308.38,24.1289,704.374,18.2857,
1436.29,18.5274,18.7994,115.049,2073.05,22.4925,256.886,20.5771,
807.674,14.6277,20.4292,97.0999,4779.41,24.5213,144.456,17.3667,
4563.73,9.05728,7.00222,1965.63,57.5611,19.1268,816.242,351.562,
-1301.33,-32.5828,68.4005,5399.55,0,31.9693,-232.749,965.732,
1414.24,18.9153,19.5997,743.71,4201.9,-28.1904,252.943,0,
4056.81,19.9115,17.724,102.954,9154.9,24.2245,725.577,18.4137,
3939.43,21.3439,17.9137,186.522,4283.67,7.80909,704.583,33.3603,
3965.73,20.3857,18.1728,109.625,1666.92,18.8992,709.287,19.6069,
4023.24,20.778,18.4019,-991842,288.299,-4.19968,719.573,-0,
2755.79,21.2174,18.2634,-981970,0,-0.00422219,492.885,-0,
4001.62,21.1583,17.767,118.674,15244.3,21.6536,715.706,21.2254,
3936.81,21.2073,17.9699,275.641,202.615,7.9045,704.115,49.2995,
4014.76,20.0046,18.1416,160.219,227.529,1.16468,718.056,28.6559,
3062.81,21.5939,17.7012,119.902,3427.26,18.5266,547.796,21.445,
-1410.35,2532.89,0.00995665,81.8895,2558.04,26.069,-252.246,14.6463,
4155.48,20.8149,17.0832,100.976,9999.09,22.4087,743.225,18.0601,
3656.74,20.8987,17.4807,116.797,3268.58,23.5216,654.024,20.8896,
3960.14,19.5139,18.9347,111.94,483.502,8.8465,708.288,20.0209,
4083.2,20.5825,17.3875,96.3736,6006.62,24.0003,730.298,17.2368,
4291.05,17.1905,14.0288,661.998,107.65,16.1086,767.473,118.401,
3924.06,20.4773,18.4695,114.017,4581.69,20.3036,701.835,20.3924,
4011.66,21.4802,17.2361,82.0124,6235.23,29.7688,717.502,14.6683,
4047.16,21.2952,17.9766,97.41,2966.97,25.3498,723.851,17.4222,
2897.99,5.99222,5.11394,1842.6,47.459,21.7594,518.318,329.558,
3041.71,19.9221,17.9519,138.174,2042.72,17.5515,544.022,24.7129,
3957.83,20.5402,17.9385,104.147,7085.27,25.7129,707.874,18.627,
4307.65,16.6949,13.1578,823.415,97.51,16.5884,770.44,147.271,
800,2.32115,13.6112,400,5599.13,1,143.083,71.5417,
4013.47,21.5457,17.2939,92.0981,3781.67,26.967,717.826,16.4721,
4090.46,21.6756,17.2732,103.399,21475.3,23.5437,731.596,18.4933,
4382.26,11.6764,9.3959,1504.25,67.5502,18.9233,783.785,269.041,
798.675,66.3091,20.0634,2996.62,0,11.1574,142.846,535.958,
3969.81,20.8077,17.699,85.4599,5884.51,25.4223,710.017,15.2849,
4115.81,20.1084,17.2391,102.619,2947.51,22.865,736.129,18.3538,
3868.66,21.5157,18.2195,114.07,6207.25,20.9048,691.925,20.402,
800,2.30811,13.5838,400,2363.73,1,143.083,71.5417,
1068.83,15.6002,19.4611,110.016,2429.9,26.3132,191.165,19.6769,
800,0,1,400,0,1,143.083,71.5417,
3462.81,20.9894,18.2694,116.973,2450.22,23.4451,619.337,20.9211,
4042.37,22.22,17.341,271.46,172.57,8.53466,722.995,48.5518,
3935.27,21.7533,17.7318,106.701,2163.92,21.2931,703.84,19.0839,
3251.6,20.1116,20.0377,124.81,352.733,4.00533,581.563,22.3228,
3919.33,22.0181,17.9644,119.436,14849.8,23.3979,700.988,21.3617,
4080.63,20.9673,17.1271,114.034,2234.97,21.065,729.838,20.3954,
3922.29,21.5282,17.8803,151.763,1362.14,8.78937,701.518,27.1435,
3903.82,19.8628,19.5845,67.7237,538.934,1.48919,698.215,12.1127,
4462.26,15.7549,13.3438,887.544,97.5036,17.813,798.094,158.741,
4304.58,16.826,13.5617,743.228,102.678,16.7861,769.893,132.929,
3931.36,20.7679,18.339,93.3831,4802.85,28.5263,703.14,16.702,
4030.94,20.9994,17.5628,100.329,8203.22,22.5144,720.95,17.9442,
3964.87,21.0318,18.0868,101.643,1994.07,22.6188,709.133,18.1792,
3350.69,5.76182,4.0264,2392.38,42.5155,19.4482,599.285,427.887,
3942.46,21.017,18.1154,118.621,2202.2,20.3454,705.126,21.2158,
4170.16,20.1344,15.8523,456.28,142.489,13.6005,745.851,81.6076,
3964.68,21.1327,17.4061,222.817,182.437,6.54435,709.1,39.8518,
2879.98,21.6397,17.7805,92.5813,7871.66,24.4263,515.097,16.5585,
3960.4,19.6208,18.1478,85.6897,11129.6,28.9844,708.335,15.326,
3277.5,20.2684,18.0396,107.072,5315.35,25.2786,586.195,19.1502,
2949.71,21.0142,18.0503,112.482,15092,20.5444,527.568,20.1179,
4289.05,15.9119,12.4133,932.304,92.5319,17.3565,767.114,166.747,
3912.73,20.543,18.1036,99.1954,4597.56,24.0271,699.808,17.7415,
4002.26,21.7038,17.5918,167.205,7807.04,8.80081,715.82,29.9053,
817.646,60.4366,20.3337,2465.05,2.49992,9.60017,146.239,440.885,
3934.33,18.0924,19.4844,144.502,272.453,5.90989,703.671,25.8448,
4072.78,20.4582,17.4934,97.0861,24056.3,24.7377,728.433,17.3643,
3981.57,20.4789,17.7778,117.555,2548.01,23.6478,712.121,21.0252,
4048.23,19.7839,17.5809,107.863,9775.05,22.0012,724.043,19.2918,
3958.74,21.3321,17.5701,117.322,2522.69,20.5137,708.037,20.9835,
4033.85,19.6993,17.8204,117.213,6879.52,22.5138,721.471,20.964,
3979.74,20.9978,17.8088,108.572,7472.21,25.6139,711.794,19.4185,
3934.24,20.6113,18.1269,129.592,778.896,11.7082,703.655,23.1782,
3943.99,21.7187,17.8545,96.0489,14274,26.7677,705.399,17.1787,
3998.91,20.4646,17.9271,105.889,2203.15,20.0956,715.221,18.9388,
4022.5,20.6544,17.4724,117.465,3665.06,19.0984,719.442,21.0092,
3964.75,20.2098,18.0073,115.985,6823.06,20.6742,709.113,20.7444,
4457.43,11.995,10.3976,1294.83,72.5826,19.9401,797.23,231.585,
3975.68,19.979,18.4773,148.031,3758.78,8.67579,711.068,26.476,
4205.78,18.011,14.8086,662.52,117.85,16.3512,752.221,118.494,
1699.39,56.51,21.9565,4516.56,0,10.0565,303.943,807.806,
3950.95,21.2691,18.1251,103.157,3564.47,24.0698,706.644,18.45,
3925.74,21.6491,18.103,88.7671,2045.09,24.0273,702.135,15.8764,
4042.1,20.6631,17.4704,108.72,9942.21,22.1068,722.947,19.4449,
4068.69,20.2091,17.4178,126.116,2274.04,19.9373,727.702,22.5563,
2608.78,10.709,7.88089,1012.53,62.5388,20.6067,466.592,181.095,
3914.25,21.0827,18.2153,108.098,12064,23.7984,700.08,19.3337,
3947.81,20.622,18.3399,107.886,1194.85,18.3376,706.083,19.2959,
3925.01,19.4809,16.1606,372.283,147.683,11.1695,702.004,66.5843,
4021.3,20.9198,17.2702,142.713,1757.81,17.0774,719.226,25.5249,
4068.47,19.8796,17.5479,141.637,2422.42,8.69164,727.664,25.3323,
3988.5,21.2227,17.808,76.3035,18392.2,29.9648,713.359,13.6472,
3964.02,21.8968,18.1193,107.058,20801.7,24.5191,708.982,19.1477,
2468.16,21.3106,18.1338,131.43,8934.56,18.1988,441.441,23.5068,
4039.5,20.5097,17.7392,121.613,2318.88,19.7927,722.482,21.751,
4011.49,20.6837,18.251,93.8022,1963.89,21.5993,717.471,16.7769,
420.988,5.22316,22.2892,159.82,132.4,12.1279,75.2954,28.5845,
3958.07,21.2704,17.6549,-1.12451e+06,0,-157.903,707.916,-0,
4102.62,21.1433,17.3855,120.349,12434.7,24.0902,733.771,21.5249,
3964.91,21.6415,17.1338,113.26,4118.68,24.4122,709.14,20.257,
3966.72,21.1833,17.8114,99.4896,17599.3,23.164,709.464,17.7941,
3912.37,21.2798,18.2015,107.301,5492.53,24.4172,699.744,19.1912,
853.14,15.0199,13.5891,157.557,87.5118,19.8248,152.588,28.1798,
4044.27,21.2995,17.1677,179.964,6499.29,6.61587,723.334,32.1872,
3976.15,18.0801,19.0273,92.6242,423.562,6.36011,711.15,16.5662,
4043.67,21.2198,17.0881,347.354,167.501,9.46181,723.228,62.1257,
-87.6416,-1.90133,-24.3636,99.4793,1261.88,27.6306,-0,17.7923,
4197.9,18.8286,14.6115,573.348,117.591,15.4715,750.811,102.546,
3941.04,22.0442,17.9261,96.3518,1107.98,19.6376,704.872,17.2329,
3869.15,21.3302,18.1546,47.1745,1607.2,37.6055,692.013,8.43735,
37149.7,-241.846,34.876,-1437.48,107.558,120.002,6644.38,-257.1,
3956.58,21.338,17.7795,127.999,1779.57,21.8205,707.651,22.8931,
3967.68,21.0243,18.1598,200.396,207.945,4.57768,709.637,35.8417,
4001.35,21.1027,17.8262,121.2,21234.6,23.0876,715.659,21.6771,
3940.79,20.2134,17.5936,80.5249,952.536,23.7126,704.826,14.4022,
3996.75,19.4208,17.9239,130.756,1959.53,17.546,714.835,23.3862,
3951.75,22.0338,17.9831,122.29,2745.41,22.3836,706.786,21.872,
4092.43,20.6649,17.0633,103.771,11207.2,24.5661,731.948,18.5599,
3924.09,21.5079,17.5495,97.1932,10340.4,24.9248,701.84,17.3834,
3891.14,20.898,18.076,99.5465,4830.28,23.4507,695.947,17.8043,
3971.09,20.3398,18.5254,60.1879,443.286,6.51358,710.245,10.7649,
3953.61,21.3168,17.5096,83.8784,4927.61,28.5127,707.119,15.002,
4058.97,19.6389,17.761,101.538,10369.1,26.9154,725.963,18.1605,
3968.68,20.0938,18.0192,117.06,4464.82,21.4036,709.814,20.9367,
3115.17,20.5004,19.4527,143.099,388.396,6.56948,557.16,25.5938,
4041.34,21.3232,17.855,158.558,822.659,8.68351,722.811,28.3587,
3939.45,21.0761,18.2965,116.268,3343.18,24.0389,704.587,20.795,
3944.3,20.7213,19.2419,123.317,437.851,6.54923,705.455,22.0557,
4034.61,20.7523,17.5236,79.8271,10992.8,31.2137,721.607,14.2774,
4010.14,21.4957,17.2912,124.392,5532.86,21.06,717.231,22.248,
800,0,1,400,0,1,143.083,71.5417,
3905.33,21.0745,17.9815,99.9547,3481.94,25.694,698.484,17.8773,
3872.75,21.0675,18.2481,103.771,2473.54,20.3324,692.657,18.5599,
4272.49,15.9777,12.5084,917.519,92.4953,16.8571,764.153,164.102,
3985.18,20.8755,17.7394,123.167,2282.69,21.9817,712.766,22.029,
4035.81,20.1636,17.7782,106.766,4029.92,24.7626,721.821,19.0955,
3982.99,20.4917,17.5729,161.629,4198.93,7.51002,712.374,28.9081,
3957.11,21.9796,18.2183,74.1693,1622.62,28.4089,707.746,13.2655,
4031.31,21.9494,17.2282,179.833,1529.88,7.97857,721.017,32.1639,
3646.19,20.3355,17.8723,-102355,1412.32,-6.57135,652.136,-0,
4017.04,20.1151,17.7958,147.159,2619.75,18.4707,718.464,26.32,
4542.67,7.30762,5.7499,2334.59,52.5247,18.23,812.476,417.551,
4076.63,20.6184,17.215,118.053,14347.4,22.0322,729.121,21.1143,
2679,21.1255,17.9773,104.44,898.53,22.4614,479.151,18.6795,
2728.15,20.6712,18.3068,99.7303,11024.4,21.781,487.941,17.8372,
3966.62,21.8588,17.6792,94.446,7951.67,27.5457,709.447,16.8921,
3909.61,21.9211,17.7345,156.61,4798.46,8.47931,699.25,28.0104,
2450.31,19.313,18.288,102.27,8687.9,21.6222,438.248,18.2915,
4006.72,20.7751,17.5877,85.0149,2663.92,26.0372,716.618,15.2053,
3962.07,20.8284,18.2606,117.612,1694.34,22.4933,708.633,21.0354,
4004.88,20.7121,17.5716,107.897,34002.5,24.9878,716.29,19.2978,
4099,19.2764,17.435,97.4762,8543.8,25.278,733.123,17.434,
4127.51,20.1381,17.4431,85.4637,11116.1,28.2416,738.222,15.2855,
800,2.29873,13.5127,400,10713.7,1,143.083,71.5417,
3977.94,20.9705,17.9953,115.056,9998.03,22.0995,711.47,20.5782,
3730.29,20.5645,17.9096,109.3,7187.25,23.1959,667.178,19.5488,
3936.69,20.6732,18.8379,85.0349,532.246,6.80569,704.094,15.2088,
4008.91,20.2351,15.8569,469.161,127.478,13.4755,717.01,83.9114,
4110.13,19.2991,17.5379,126.937,5333.7,21.8326,735.115,22.7033,
3998.35,20.777,17.8086,154.761,784.051,7.54523,715.121,27.6797,
3768.59,21.1875,20.0135,-68969.8,0,-36.3781,674.028,-0,
3905.06,21.369,18.0718,101.952,4228.57,22.3998,698.437,18.2346,
4059.41,21.0922,18.006,146.414,2.50408,-45.296,726.042,0,
4147.27,19.5132,15.7407,473.163,127.497,13.4688,741.756,84.6272,
3940.53,20.7977,18.2077,112.301,6728.74,23.7384,704.78,20.0855,
3961.57,21.3824,17.824,123.439,2493.41,19.6036,708.543,22.0775,
291.396,8.02748,19.8511,117.917,3970.44,20.4714,52.1174,21.09,
4049.98,19.083,16.1219,402.93,127.538,14.5242,724.356,72.0657,
3995.08,21.4946,17.5096,103.694,24217.3,21.551,714.536,18.5461,
4074.62,22.2722,17.2819,128.339,8891.98,21.2506,728.763,22.954,
4358.54,16.2797,13.0109,827.847,92.5399,17.9942,779.543,148.064,
3929.85,22.0836,18.0004,115.597,9862.44,22.8603,702.871,20.6749,
3689.59,20.8958,17.1629,102.798,13364.1,24.5432,659.898,18.3859,
3265.81,20.5402,18.0832,102.23,2002,22.093,584.103,18.2842,
4040.63,20.8669,17.9875,128.374,6456.62,23.953,722.684,22.9603,
3195.59,20.047,18.3273,245.222,187.567,3.25263,571.544,43.8589,
3350.95,4.72786,2.02553,3399.73,32.4991,17.7525,599.331,608.055,
4088.37,20.6302,17.4259,124.621,1392.39,17.7729,731.222,22.289,
4026.48,21.2456,17.4284,94.7632,3342.37,27.0946,720.153,16.9488,
3919.14,21.1879,18.4382,118.583,7507.5,22.7918,700.954,21.2091,
3357.87,20.1275,17.9434,50.0809,8718.4,30.0472,600.569,8.95717,
3946.24,21.2649,17.5974,124.217,2146.93,16.9527,705.802,22.2168,
3936.7,21.6756,18.4576,116.411,533.54,8.33723,704.095,20.8206,
1705.55,56.7636,19.991,4882.33,0,9.48782,305.044,873.224,
3983.8,20.8229,17.5758,100.948,3148.53,24.2321,712.52,18.055,
4093.71,21.4899,17.4021,119.341,817.581,17.5899,732.176,21.3447,
3996.24,21.0695,17.3736,103.778,4690.51,27.1057,714.745,18.561,
-108155,26.9168,-59.7447,4947.41,0,18.1143,-0,884.865,
3930.79,20.8422,17.7025,94.011,788.561,14.7736,703.038,16.8143,
4013.41,20.4774,17.5765,109.438,8837.87,23.6803,717.815,19.5735,
3992.61,20.9342,18.2964,108.088,1807.31,23.4717,714.094,19.3321,
3947.36,19.112,19.3522,90.2335,407.179,5.65724,706.002,16.1386,
3964.55,21.8123,17.5197,96.9234,2698.3,23.4461,709.076,17.3351,
4078.87,19.3159,17.7536,103.364,2240.07,20.9377,729.523,18.4871,
800,0,1,400,0,1,143.083,71.5417,
4145.01,19.3575,17.7719,119.614,8386.14,19.9221,741.352,21.3934,
4028.99,20.1565,18.0094,108.328,883.143,17.7094,720.601,19.3749,
3434.2,20.8911,17.7048,104.294,1517.8,18.055,614.221,18.6535,
3906.11,21.5943,18.1482,116.073,9380.48,21.9553,698.623,20.7602,
3880.7,21.853,18.083,106.847,21015.1,22.4161,694.08,19.1101,
3915.66,21.4569,18.0741,123.754,2734.64,20.9796,700.332,22.1338,
4060.25,19.7729,16.3231,383.392,147.507,11.8783,726.193,68.5713,
-261924,-1.45756,-0.631752,17.8868,102.454,76.9276,-0,3.19913,
4036.36,20.4004,16.6971,363.229,147.561,11.0222,721.92,64.965,
4078.39,19.8585,17.9999,110.207,2225.04,23.2503,729.437,19.7109,
3938.01,20.6156,18.4419,99.2784,2677.46,25.0592,704.33,17.7564,
3902.12,22.603,17.6382,82.8173,4922.36,28.5215,697.911,14.8122,
4028.1,19.6083,18.0449,222.953,21640.2,6.34561,720.443,39.876,
3965.76,20.2245,18.2843,88.8436,1624.85,23.1024,709.293,15.89,
3967.04,22.1623,17.8389,93.4087,8482.4,29.1186,709.521,16.7065,
4034.24,21.6831,17.3619,114.079,11415.6,21.9297,721.541,20.4036,
1107.18,19.7618,19.2026,126.253,992.744,20.1873,198.024,22.5808,
4025.78,20.1949,17.7249,90.0924,8622.68,25.2669,720.027,16.1134,
1205,18.9392,19.477,92.7277,908.008,23.0164,215.519,16.5847,
3612.25,21.3384,17.3646,100.63,4339.2,24.2336,646.065,17.9981,
4036.97,19.3692,18.0576,103.652,7117.77,26.9233,722.03,18.5386,
3923.46,21.889,17.5652,121.975,9656.91,24.9461,701.728,21.8158,
3928.18,21.3675,17.6487,115.204,2975.18,24.1655,702.571,20.6046,
4026.66,20.831,17.5903,90.0311,6921.73,26.7715,720.184,16.1024,
3231.84,21.2354,17.6651,93.9277,1858.28,26.6437,578.029,16.7994,
3955.08,21.1881,17.7243,110.12,1039.34,16.716,707.382,19.6955,
3848.14,21.3663,18.492,96.4929,4438.49,26.7613,688.257,17.2582,
4051.39,20.3111,17.2552,117.061,3837.2,22.7415,724.609,20.9369,
4108.43,19.3497,17.7067,178.259,4813.36,8.93797,734.81,31.8824,
3893.66,21.3249,18.0698,129.229,2919.91,18.0059,696.397,23.1131,
3905.89,22.1724,17.8545,107.56,1129.15,17.9329,698.585,19.2375,
4000.25,20.8074,17.2876,106.042,1574.9,21.5536,715.462,18.966,
4143.58,20.102,17.139,170.238,1263.75,8.04311,741.096,30.4478,
3980.27,20.8196,17.8191,95.8767,2114.69,24.5028,711.888,17.1479,
3980.84,20.6278,18.1334,140.924,643.739,7.33377,711.991,25.2048,
3877.04,21.5355,18.1811,117.791,5213.97,23.0967,693.424,21.0674,
3985.49,20.5607,18.1636,126.458,588.139,9.17643,712.821,22.6175,
3768.43,21.3416,17.8998,120.915,6535.31,21.1464,673.999,21.6262,
3975.91,20.5493,17.8746,133.216,742.808,13.7096,711.108,23.8261,
4033.43,20.689,17.5397,108.322,2543.79,22.657,721.397,19.3738,
4013.26,21.3578,17.5401,106.753,3508.97,20.3997,717.788,19.0933,
4075.72,19.7875,17.6571,98.8585,2065.36,23.1887,728.959,17.6813,
796.783,18.465,19.284,178.36,533.946,8.28704,142.508,31.9004,
3909.38,21.0319,18.1023,118.232,6149.25,22.1147,699.208,21.1463,
3944.52,21.2773,18.1216,166.703,4030.3,8.94597,705.493,29.8155,
3976.6,21.5453,17.7465,4465.38,0,-52.0665,711.232,0,
1555.16,18.5365,19.3007,28.5449,889.236,41.2733,278.147,5.10537,
3995.34,21.0298,17.5506,112.523,1073.2,15.8121,714.584,20.1251,
3973,20.2776,17.3843,43.9445,1672.86,37.8353,710.588,7.85966,
3963.82,20.7178,18.2975,131.323,1092.17,17.3033,708.946,23.4877,
4299.77,9.25103,9.21603,1515.77,67.5077,22.1021,769.031,271.101,
4070.67,20.6264,17.4323,116.706,2084.81,19.6895,728.056,20.8734,
3932.81,21.1739,18.1278,105.926,2995.52,21.4101,703.399,18.9453,
1658.04,57.1033,19.746,4875.78,0,9.57189,296.547,872.053,
800,0,1,400,0,1,143.083,71.5417,
4029.07,20.5229,17.5764,69.7908,5449.66,34.1176,720.616,12.4824,
4149.23,16.0002,14.7881,670.605,102.507,18.6269,742.107,119.941,
4133.25,18.2766,13.547,819.974,97.6116,15.8676,739.249,146.656,
3981.43,21.6665,17.9098,194.761,4092.75,7.08638,712.095,34.8337,
3962.51,20.9978,17.4315,116.392,1788.06,22.0915,708.712,20.8172,
3928.06,21.8584,17.4073,100.017,7788.7,23.4585,702.55,17.8885,
3597.96,20.2312,18.3565,75.0884,3363.25,25.2831,643.51,13.4299,
4010.72,21.0268,17.7685,119.626,14778.8,23.6507,717.334,21.3956,
3910.11,21.1657,17.8504,112.127,35859.9,23.5729,699.34,20.0544,
4029.35,21.0201,17.7809,105.277,6430.4,22.2937,720.665,18.8293,
1477,18.1987,18.8219,175.848,853.365,7.21685,264.168,31.4511,
4236.12,10.6492,7.96505,1659.79,62.7215,18.8597,757.648,296.86,
4089.58,20.063,16.7576,115.833,8375.43,21.1319,731.439,20.7172,
728.997,16.5294,19.2211,106.314,7265.83,22.7371,130.384,19.0147,
6735.84,-89.93,-45.3402,4966.34,0,18.0952,0,888.251,
4035.2,19.636,15.2648,527.19,117.551,15.5242,721.712,94.2901,
3976.71,20.6237,18.2567,116.042,7147.87,23.5823,711.251,20.7547,
4047.82,18.4686,15.8374,476.434,132.531,13.6996,723.97,85.2122,
4091.24,20.2517,17.3489,114.7,2813.84,21.31,731.735,20.5146,
2866.38,19.762,18.6541,169.979,1253.65,7.56156,512.665,30.4014,
3743.84,20.347,16.0328,430.894,122.605,14.1393,669.601,77.0672,
4027.3,21.6734,17.239,128.76,14033.2,21.3648,720.3,23.0292,
4293.49,17.4536,14.7835,562.845,117.418,18.9463,767.908,100.667,
2940.48,5.94737,24.0359,-26.2805,358.109,211.388,525.917,-4.70037,
315.123,18.6438,18.9382,100.585,1693.08,24.086,56.361,17.99,
725.695,8.77978,7.9001,255.035,62.5825,21.1223,129.794,45.6141,
4049.86,19.8317,18.0446,110.272,578.645,11.4025,724.335,19.7226,
1603.38,59.1892,21.7971,4838.88,0,9.89813,286.771,865.453,
3839.37,21.5502,17.9245,109.769,8198.47,25.3018,686.687,19.6327,
3819.87,20.7647,18.0511,109.953,6479.98,20.3757,683.2,19.6656,
3963.32,21.3771,17.4557,95.4539,8091.7,29.464,708.856,17.0723,
4080.53,20.2111,17.162,4103.85,0,-54.5049,729.82,0,
3969.05,20.7277,17.62,122.888,9879.41,21.1357,709.88,21.979,
1612.04,61.7212,19.6544,4802.72,2.50016,9.62425,288.32,858.987,
3917.53,21.7244,18.2119,-1.09344e+06,2261.84,-7.47789,700.667,-0,
3970.12,20.3336,18.1346,131.559,1644.89,16.9593,710.073,23.5298,
4081.5,21.7054,17.5355,124.685,1012.33,18.2887,729.993,22.3004,
3058.21,21.5695,18.1149,99.2479,4133.82,27.2439,546.973,17.7509,
3960.85,21.8031,17.9166,124.633,1603.47,21.6514,708.414,22.2911,
3899.44,20.6447,18.3993,109.223,20987.3,20.5621,697.432,19.535,
4001.06,20.685,17.8169,208.696,4687.47,4.51611,715.607,37.3262,
3883.82,21.9202,18.2435,115.177,2986.81,24.2193,694.638,20.5999,
4006.4,20.9099,17.6229,128.273,6265.77,19.0985,716.562,22.9421,
4006.26,20.9597,17.4776,109.409,2646.98,21.8616,716.536,19.5682,
2835.89,19.4554,18.3024,133.644,2222.47,20.5728,507.211,23.9028,
4050.63,20.721,17.7904,123.779,5927.97,22.5907,724.472,22.1384,
800,0,1,400,0,1,143.083,71.5417,
3887.13,23.4312,18.1034,-248.892,272.637,-18.3728,695.229,-0,
3946.74,21.4772,18.003,126.413,2694.88,21.9718,705.891,22.6095,
-111670,-1.80644,-0.817245,1025.35,57.6183,24.4214,-0,183.388,
3924.57,20.1215,17.925,114.431,3164.93,22.5493,701.926,20.4664,
4064.26,19.9401,17.9172,115.434,2110.24,20.0861,726.91,20.6458,
3851.51,21.2305,19.3802,147.9,287.584,4.82207,688.858,26.4525,
3646.27,20.1111,17.9583,133.131,8100.26,20.295,652.151,23.811,
4055.07,20.1769,18.3001,113.71,4700.96,23.946,725.266,20.3375,
3925.37,20.2065,18.3288,114.667,7775.64,20.7169,702.069,20.5087,
4011.02,21.1947,17.319,129.687,1840.11,20.1603,717.387,23.195,
3931.04,20.7339,17.789,105.439,6009.51,24.4888,703.082,18.8583,
800,0,1,400,0,1,143.083,71.5417,
4325.17,16.0701,12.644,883.736,92.515,19.6176,773.574,158.06,
4095.25,20.2213,17.7241,102.687,4259.78,25.0184,732.452,18.3661,
4056.72,20.2637,17.7162,124.869,3904.92,21.4237,725.562,22.3333,
4054.78,19.7508,17.5433,102.453,1048.69,23.0171,725.214,18.3242,
3945.18,20.9835,17.6245,169.77,3397.83,9.70564,705.611,30.3641,
4015.57,21.6254,17.8134,113.723,7705.4,24.8155,718.201,20.3398,
3970.75,20.4411,17.6105,104.965,6705.81,19.4854,710.186,18.7734,
4051.48,21.4204,17.5471,128.284,8123.12,19.122,724.624,22.9441,
4063.5,20.1021,17.2984,60.2529,8942.49,30.5897,726.775,10.7765,
1969.04,21.591,19.3356,137.749,177.6,2.77711,352.172,24.637,
3520.29,19.6833,17.7873,133.157,638.896,7.59198,629.618,23.8156,
571.675,57.3933,21.3918,1646.84,0,10.1188,102.247,294.544,
3882.41,20.6934,18.4222,99.0427,11276.6,27.0035,694.386,17.7142,
3916.63,21.7074,17.9479,167.384,5384.08,7.80561,700.505,29.9373,
2940.3,19.8349,17.9123,112.02,5133.61,24.9782,525.885,20.0353,
3938.41,22.8386,17.7341,129.492,9039.42,20.2131,704.401,23.1601,
800,0,1,400,0,1,143.083,71.5417,
3979.96,21.1258,17.7292,114.691,13131.1,19.8939,711.832,20.513,
4029.1,20.3707,17.5248,100.486,1122.24,22.0274,720.622,17.9723,
3924.6,20.5588,18.3854,121.765,2547.24,20.2041,701.931,21.7781,
4002.22,21.0055,17.5401,125.375,10540.3,19.9055,715.814,22.4238,
3351.76,20.1779,17.9078,159.906,652.179,9.20318,599.477,28.5999,
4064.12,21.2944,17.3538,60.4422,12949.3,31.8675,726.884,10.8103,
3943.68,20.8863,18.3053,116.424,652.722,7.5074,705.343,20.8229,
3926.28,10.8147,9.54375,1288.3,72.5141,21.5564,702.231,230.418,
3880.95,20.5916,17.4045,627.998,3925.19,-110.088,694.123,0,
4060.17,21.4764,17.5505,98.8698,37589.2,26.1799,726.179,17.6833,
1169.82,19.6824,19.5896,128.761,507.301,11.1944,209.227,23.0295,
3102.48,20.6268,18.2585,165.031,16733.5,8.97523,554.891,29.5165,
3975.36,21.0238,17.6289,106.798,2773.01,21.9877,711.009,19.1013,
2862.26,18.9807,14.9274,420.84,112.478,15.6639,511.926,75.2691,
2448.37,15.2165,13.7988,454.166,97.6817,17.9548,437.901,81.2295,
3942.62,21.4831,17.9042,104.33,3935.33,26.4299,705.155,18.6598,
3883.46,21.9397,17.8727,170.641,1202.07,6.99741,694.573,30.5199,
3905.63,21.1543,18.1209,135.035,662.034,9.61005,698.539,24.1516,
1958.32,53.0773,18.8242,4884.34,0,8.51169,350.254,873.584,
1670.61,59.2746,19.6447,4872.52,0,9.6591,298.796,871.471,
800,0,1,400,0,1,143.083,71.5417,
3960.37,21.2046,17.9492,158.534,837.361,7.15619,708.329,28.3544,
