Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
1016.67,15.0102,20.1807,139.551,24370.1,20.329,181.835,24.9593,
956.509,20.88,20.0838,123.993,28007.1,23.7254,171.076,22.1766,
965.825,19.7474,19.977,111.913,5403.56,22.0231,172.742,20.0162,
963.782,18.6816,20.0794,114.451,3685.56,23.715,172.376,20.4701,
1062.5,14.1271,19.7142,113.922,5659.35,19.4981,190.032,20.3755,
970.699,20.5602,20.0864,187.763,5269.26,6.48979,173.614,33.5823,
969.867,20.5567,19.4809,118.383,1284.78,22.6826,173.465,21.1733,
1037.96,12.8223,19.9875,117.013,1523.69,22.8303,185.643,20.9282,
1065.21,17.9047,18.4532,107.958,5108.67,23.4813,190.517,19.3087,
1026.74,16.8912,20.2265,153.443,604.091,8.44332,183.637,27.4439,
1000.07,17.2137,19.1472,108.801,10230.7,23.7025,178.866,19.4596,
1057.63,17.5928,18.2357,107.008,4663.17,24.1196,189.161,19.1389,
1008.23,18.6639,19.1604,131.864,673.512,17.2582,180.325,23.5844,
988.185,15.1861,20.0801,126.249,2162.03,21.2424,176.741,22.5801,
118.725,-1.35365,-12.6031,17.8513,82.74,56.8539,0,3.19278,
995.389,20.2937,19.7621,125.822,1554.11,21.7298,178.03,22.5038,
984.107,19.0578,19.6147,99.9793,1749.52,23.5179,176.012,17.8817,
1002.93,16.5347,19.5955,83.6889,4413.29,30.2786,179.379,14.9681,
985.809,19.7441,19.5447,117.652,759.112,20.8613,176.316,21.0425,
1028.58,17.4067,19.2941,117.761,1517.09,21.3886,183.965,21.062,
956.063,20.8525,19.579,103.812,2339.01,23.6243,170.996,18.5672,
1046.27,13.3038,20.1787,111.744,778.05,17.9978,187.129,19.9859,
1030.88,17.7056,18.8063,66.335,6384.38,35.8978,184.377,11.8643,
800,0,1,400,0,1,143.083,71.5417,
996.791,19.2374,19.3886,92.5426,3984.17,28.088,178.28,16.5516,
981.549,19.4685,19.7779,110.938,12003,24.4437,175.554,19.8417,
1045.6,15.6943,18.913,108.631,689.336,18.2049,187.01,19.4291,
982.08,18.7074,19.4412,103.406,10845.7,23.4115,175.649,18.4946,
-249648,6529.25,-3.27229,82.095,6574.83,28.5891,-0,14.683,
992.22,19.8605,19.5873,131.648,8371.87,18.7566,177.463,23.5458,
1017.87,21.8697,19.5546,122.411,3670.73,11.1841,182.051,21.8938,
979.285,18.289,19.9344,82.4164,8144.15,24.6622,175.149,14.7405,
1012.35,18.2995,19.0663,47.4911,3879.41,43.0611,181.063,8.49398,
1003.19,20.8379,18.3775,103.769,2299.49,25.1926,179.425,18.5596,
936.628,19.9541,19.9449,97.2953,6143.68,22.4249,167.52,17.4017,
935.731,20.4299,20.8177,113.272,11170,23.2937,167.359,20.2592,
977.219,19.3859,19.5417,180.253,152.743,15.2928,174.78,32.2391,
961.718,17.3969,20.3296,112.398,22953.5,22.2209,172.007,20.1029,
1017.32,17.8415,18.9549,91.8071,917.295,24.238,181.953,16.4201,
964.243,19.7594,19.8968,115.975,13082.5,21.264,172.459,20.7427,
987.804,19.5726,19.3757,105.984,3465.06,22.1964,176.673,18.9558,
1018.46,18.7233,18.9396,115.46,2738.53,21.056,182.156,20.6505,
1010.97,18.9168,19.3241,203.393,3593.36,7.04932,180.817,36.3776,
987.024,17.6734,20.0211,106.687,2046.81,22.7695,176.533,19.0814,
1053.97,17.521,19.642,82.7892,15536.8,28.2479,188.508,14.8072,
983.812,19.5144,19.608,116.286,1719.38,19.6562,175.959,20.7982,
1067.06,13.7267,10.8886,421.655,77.6582,20.4686,190.849,75.4148,
984.731,19.2667,19.4753,115.06,4607.87,20.4792,176.123,20.5789,
1038.3,15.0533,19.3523,125.06,624.067,14.4831,185.704,22.3675,
1042.94,13.6224,21.2394,113.996,328.593,10.2425,186.533,20.3887,
1018.96,15.8357,18.7999,102.072,3820.28,22.8264,182.246,18.256,
1060.71,16.8491,18.8312,118.405,9137.22,23.3964,189.713,21.1772,
1039.32,19.0227,18.9512,106.119,904.409,23.2774,185.887,18.9798,
1067.99,13.5201,18.7139,107.201,2204.27,19.3576,191.015,19.1733,
969.127,19.8409,19.5888,109.711,20579.2,23.8052,173.332,19.6222,
1035.45,16.8229,18.4213,102.186,1734.81,25.7349,185.195,18.2765,
976.78,16.4666,20.893,136.795,387.497,9.8993,174.701,24.4664,
1030.39,16.4613,18.7032,45.8899,4357.65,38.4854,184.289,8.2076,
972.345,20.8562,19.5675,89.6591,6548.39,26.8907,173.908,16.0359,
800,0,1,400,0,1,143.083,71.5417,
969.256,17.606,19.331,109.269,2480.15,22.5609,173.355,19.5432,
1047.8,14.347,20.3225,188.138,1112.72,6.50214,187.403,33.6493,
985.468,19.5691,19.2451,105.719,1498.4,23.3258,176.255,18.9082,
597.186,14.5625,19.5175,65.538,1487.46,15.8914,106.809,11.7217,
1030.61,18.234,18.9705,64.0318,18503.4,37.928,184.329,11.4524,
952.092,19.1312,19.8408,81.9478,3948.91,28.6038,170.286,14.6567,
997.685,18.9874,19.7381,119.857,6418.53,24.4096,178.44,21.4369,
1014.37,15.8894,19.2456,176.346,11762.2,6.71118,181.424,31.5403,
997.032,18.8046,18.8294,133.717,7085.28,21.7356,178.323,23.9158,
1015.64,16.9449,19.1764,110.198,1253.6,23.8626,181.651,19.7094,
1010.23,18.8907,19.359,155.908,1043.37,8.75382,180.684,27.8848,
996.886,18.219,19.5608,96.151,2944.61,25.0863,178.297,17.197,
1042.75,17.3311,18.8742,88.121,16883.8,28.411,186.5,15.7608,
1092.99,8.84364,7.24248,475.368,57.5489,22.1328,195.486,85.0216,
1005.96,18.3101,19.7676,119.331,5740.68,22.0408,179.921,21.3428,
973.695,19.7617,19.7434,127.896,7652.07,21.8035,174.149,22.8747,
992.513,20.0558,19.3027,148.461,797.257,13.0159,177.515,26.5529,
994.774,15.2953,20.5077,161.648,477.258,9.18793,177.919,28.9115,
1023.6,16.8391,19.6055,133.721,12185.4,20.8331,183.075,23.9165,
1026.96,19.4262,18.6361,98.2883,738.631,23.3166,183.675,17.5793,
949.007,20.6438,19.628,110.421,9143,21.948,169.734,19.7492,
1007.88,16.3189,19.6832,-249.755,1033.53,-15.0476,180.263,-0,
1045.4,16.3977,19.5469,116.028,5671.89,21.3704,186.974,20.7521,
1010.82,18.47,19.4275,104.737,1088.13,23.3965,180.789,18.7326,
962.981,17.9968,19.484,104.854,1873.42,23.6175,172.233,18.7536,
996.941,16.4737,19.5512,109.009,1367.34,20.8206,178.307,19.4966,
959.917,21.1958,19.0895,44.5122,4679.83,46.2024,171.685,7.9612,
976.441,21.5338,19.3923,116.829,8380.01,19.1187,174.64,20.8954,
1056.22,19.1116,18.6206,116.196,2403.1,22.7431,188.909,20.7822,
979.097,18.2578,20.4035,107.086,1994.08,23.8506,175.115,19.1528,
998.832,18.7019,19.5045,114.004,6204.93,21.7074,178.645,20.3901,
939.874,17.9959,20.8318,75.1928,14191.7,25.2195,168.1,13.4485,
916.364,22.2759,20.1635,84.0514,5946.9,25.3282,163.896,15.0329,
939.326,18.4327,20.1882,125.972,2202.4,19.9827,168.002,22.5307,
800,0,1,400,0,1,143.083,71.5417,
957.349,18.9763,19.8411,109.685,1534.34,21.7464,171.226,19.6176,
978.31,20.192,19.2862,117.34,16856.1,22.8141,174.975,20.9868,
1009.95,18.2343,19.3704,101.085,1519.6,21.4874,180.634,18.0795,
1025.17,18.2659,18.6663,104.339,1708.44,27.4517,183.355,18.6614,
1637.69,1084.19,-0.0107142,163.374,1134.69,8.24204,0,29.2202,
1086.14,9.16057,7.21552,461.798,57.5398,20.6392,194.26,82.5946,
1028.02,16.8005,19.6131,99.3249,9438,25.2377,183.865,17.7647,
976.049,19.1162,20.0692,105.659,3504.41,19.8474,174.57,18.8976,
948.189,19.7507,20.1665,106.24,24447.7,22.076,169.588,19.0015,
1021.96,18.308,19.3005,51.4201,1572.03,21.041,182.782,9.19669,
985.14,18.9206,20.3211,63.9575,8863.35,38.7125,176.196,11.4391,
1065.94,14.2224,19.89,151.579,167.576,13.0875,190.649,27.1105,
1003.98,16.8319,19.5828,110.277,2569.25,21.1727,179.565,19.7236,
1111,11.5625,10.9198,284.171,77.4999,21.3986,198.707,50.8252,
1003.23,17.1732,19.7141,114.386,11184,22.9202,179.432,20.4585,
1013.35,19.4839,18.4698,73.1738,4859.88,34.8452,181.241,13.0874,
973.013,20.5779,19.525,120.453,2456.88,21.6467,174.027,21.5435,
964.995,18.2444,20.6386,113.449,1944.63,20.9074,172.593,20.2909,
975.922,19.159,19.6942,114.149,7458.82,21.8698,174.548,20.416,
1012.27,18.2631,19.7871,85.3755,3867.84,30.0348,181.049,15.2698,
982.841,19.2668,19.9845,110.675,6622.71,25.3615,175.785,19.7947,
1117.49,11.1969,9.40475,371.817,67.5508,21.1845,199.868,66.501,
952.96,20.0191,20.3597,99.5193,4435.22,26.8543,170.441,17.7994,
576.358,12.4391,22.3125,185.357,382.774,3.74801,103.084,33.1519,
931.9,22.3096,20.1387,117.726,2502.11,22.8278,166.674,21.0558,
1002.86,20.5415,18.5129,99.8259,1104.29,24.8131,179.366,17.8543,
1021.84,15.6507,18.7822,213.401,132.386,12.7687,182.761,38.1676,
991.411,19.4652,19.9261,105.705,27814.8,26.3927,177.318,18.9058,
1049.32,16.2884,19.0235,112.986,15100.7,20.2299,187.675,20.208,
993.748,20.8813,18.6166,152.046,4777.88,8.51344,177.736,27.1941,
979.143,19.3311,19.8533,81.6727,2358.56,25.5926,175.124,14.6075,
995.387,16.0936,20.8903,171.356,332.741,6.95979,178.029,30.6477,
940.301,19.1438,20.6185,127.867,3174.68,19.989,168.177,22.8696,
992.96,18.4127,19.2096,109.152,2770.09,22.8554,177.595,19.5223,
974.958,17.2354,19.4396,115.875,3854.17,22.7789,174.375,20.7247,
7.39194,-1.76341,-1.97274,101.349,4637.77,24.5469,0,18.1268,
1021.05,16.7384,18.6602,121.401,663.923,17.8457,182.618,21.713,
1001.42,16.4673,19.7307,110.778,718.835,19.0484,179.108,19.8132,
996.577,19.1896,19.5439,117.985,11119,21.4476,178.242,21.1021,
961.547,20.3746,20.0023,113.971,1383.81,22.8384,171.977,20.3842,
991.796,19.4113,19.3085,105.97,10894.9,21.0518,177.387,18.9533,
1060.54,18.8208,19.0905,125.196,5529.57,21.2432,189.682,22.3918,
959.554,19.4019,19.9544,104.481,4318.3,24.1126,171.62,18.6868,
995.597,16.4276,19.2426,226.636,148.019,12.5857,178.067,40.5347,
800,0,1,400,0,1,143.083,71.5417,
1037.57,18.2867,19.4068,86.5457,1339.94,24.6919,185.574,15.4791,
1009.22,18.0728,19.4738,109.11,2623.14,20.8343,180.503,19.5147,
974.733,17.2244,20.1249,99.597,7642.17,23.1699,174.335,17.8133,
1007.59,17.2446,19.4324,100.219,9368.31,27.653,180.211,17.9245,
1001.74,20.6794,19.1837,86.5746,12107.3,27.3597,179.166,15.4842,
982.449,19.4805,19.5286,93.0697,1458.08,27.4198,175.715,16.6459,
990.129,19.0025,19.6686,110.893,12295,25.1543,177.089,19.8336,
988.933,17.9804,19.3254,138.777,5043.81,19.806,176.875,24.8209,
936.654,18.5234,20.8214,114.175,2023.53,22.1881,167.524,20.4207,
959.933,19.148,19.7014,70.3741,1323.78,27.7415,171.688,12.5867,
1025.36,17.9582,18.4364,102.263,152.596,2.5709,183.39,18.2902,
1004.5,17.6877,20.2457,103.038,5803.48,23.7566,179.66,18.4288,
267.646,15.958,22.6017,46.5486,1049.02,47.2423,47.8696,8.32542,
970.036,19.9754,19.3238,107.036,3052.28,21.1384,173.495,19.1438,
1013.42,15.8777,18.6505,98.366,3669.77,27.02,181.255,17.5932,
998.208,20.3861,19.0795,96.8803,3851.81,24.9794,178.534,17.3274,
953.305,21.5802,20.1002,119.145,2031.91,22.9477,170.503,21.3095,
1029.04,17.923,19.2062,112.972,12733,25.2168,184.048,20.2055,
990.567,16.082,19.9471,-687432,19069.8,-1.59282,177.167,-0,
979.604,20.6674,19.4436,90.6415,5147.83,25.8634,175.206,16.2116,
1048.64,14.4064,17.816,163.29,137.969,16.3654,187.553,29.2051,
814.176,16.558,18.9542,130.727,1602.87,19.586,145.619,23.3811,
800,0,1,400,0,1,143.083,71.5417,
981.015,20.3066,19.2582,119.305,5201.63,21.7956,175.459,21.3383,
1037.14,18.7146,19.0288,119.058,4074.67,22.0523,185.497,21.2941,
971.39,17.409,19.8029,113.95,4739.05,24.2894,173.737,20.3804,
959.741,20.2427,19.3873,99.3767,12580.5,28.0179,171.654,17.7739,
965.414,21.034,20.0827,-804.472,1818.6,-287.032,172.668,-0,
1043.22,19.5074,18.4928,106.689,21615.1,24.4144,186.583,19.0817,
1020.34,19.6749,19.3233,105.589,5649.22,25.5398,182.492,18.8851,
997.101,17.7638,19.1877,124.19,3262.92,20.2429,178.336,22.212,
986.951,18.949,18.8637,101.862,862.046,19.601,176.52,18.2185,
981.95,17.9604,19.8943,128.575,2719.03,14.1282,175.626,22.9961,
1008.06,19.0271,19.0104,90.2942,3642.75,29.7795,180.295,16.1495,
988.19,17.0934,20.332,99.8714,297.909,-0.377738,176.742,0,
959.59,17.8342,20.3613,86.3758,959.139,23.9412,171.627,15.4487,
963.827,19.8698,19.6495,116.41,3199.9,23.2083,172.384,20.8203,
982.416,19.467,19.1934,102.671,3742.52,21.1434,175.709,18.3632,
1024.69,17.5347,18.5165,94.8453,2247.02,27.218,183.27,16.9635,
985.679,14.7942,19.9379,125.351,2302.93,17.0776,176.293,22.4196,
979.468,18.6907,19.8395,106.092,9165.34,23.1296,175.182,18.9751,
1013.26,18.8462,19.3275,108.575,1092.09,23.5943,181.225,19.4192,
984.959,18.2519,20.1629,121.073,2319.87,22.2563,176.164,21.6545,
800,0,1,400,0,1,143.083,71.5417,
957.438,17.7228,19.8833,124.941,5265.61,19.3781,171.242,22.3462,
983.699,16.5835,21.8339,155.165,262.633,8.50493,175.939,27.7518,
1007.77,18.1092,18.9195,108.069,832.634,23.3561,180.244,19.3285,
1069.95,10.4001,19.7533,61.2716,137.841,40.6907,191.366,10.9587,
1068.35,8.15645,5.83758,560.595,52.5284,20.493,191.079,100.265,
983.651,19.2564,20.0559,99.1125,3493.82,24.1089,175.93,17.7267,
1029.08,19.1906,18.7154,178.905,2022.43,8.59928,184.055,31.998,
955.338,17.9944,20.5065,139.467,477.862,11.5567,170.866,24.9443,
1034.24,16.0896,18.8508,103.533,12844.2,24.2181,184.979,18.5173,
983.314,16.4245,19.7533,99.8674,1649.89,24.1216,175.87,17.8617,
1027.31,14.0158,19.6979,171.575,9068.87,6.58868,183.739,30.6868,
968.517,21.8259,19.6078,113.506,9048.75,19.8752,173.223,20.301,
1019.46,16.984,19.1799,129.489,4562.93,20.6107,182.336,23.1596,
999.359,18.555,19.4916,114.478,15236,20.2177,178.739,20.4749,
977.142,20.0092,19.7634,112.072,8718.33,21.8948,174.766,20.0445,
-5.25467e+06,-1123.33,-7426.54,8.93265,7895.24,122.437,-0,1.59764,
361.689,9.65394,20.6359,99.8517,3922.22,22.3747,64.6897,17.8589,
998.778,20.2534,19.1489,106.287,3254.45,26.5484,178.636,19.0098,
1001.35,18.1503,19.8647,110.549,4579.39,22.4056,179.096,19.7721,
954.292,20.8746,19.8766,117.922,4885.55,22.6319,170.679,21.0909,
1019.03,18.1588,18.6659,52.5251,11760.6,42.3355,182.258,9.39432,
973.756,18.9189,19.4081,126.09,1696.97,21.3861,174.16,22.5517,
959.819,19.7536,20.0464,125.041,4184.03,22.7324,171.668,22.3641,
927.15,8.57962,6.37982,496.222,57.6282,27.273,165.825,88.7514,
985.343,18.082,20.2457,119.553,577.246,8.59795,176.233,21.3825,
959.641,19.6658,20.2036,176.266,3092.87,7.23731,171.636,31.5259,
1060.14,15.6275,18.6541,105.098,7118.22,25.4155,189.611,18.7973,
1003.78,18.5802,20.6987,152.32,443.297,8.61516,179.531,27.2432,
1049.68,19.4306,18.8917,128.492,1948.48,19.9182,187.74,22.9813,
1001.24,17.6202,19.994,87.8873,1758.3,25.7466,179.076,15.719,
953.915,20.4578,20.1268,127.676,9370.85,20.6822,170.612,22.8353,
1008.1,16.529,19.6662,177.203,433.134,6.34939,180.302,31.6934,
961.769,13.9273,22.1386,144.568,192.724,10.9436,172.016,25.8566,
1006.38,16.3558,19.5143,150.667,1372.41,19.314,179.995,26.9474,
990.151,20.0312,19.4946,65.2978,5299.24,36.1588,177.093,11.6788,
1024.65,17.4425,20.1809,185.757,177.974,12.6417,183.263,33.2233,
1018.01,16.0321,19.0214,47.955,11539.7,47.19,182.075,8.57696,
949.187,18.2407,20.2038,116.04,14571.9,22.727,169.766,20.7542,
965.33,20.8995,20.1255,157.401,622.093,7.34579,172.653,28.1518,
968.392,19.3953,19.6506,110.404,477.434,14.9973,173.201,19.7462,
985.233,18.3646,19.8705,99.5425,3920.04,27.2269,176.213,17.8036,
800,0,1,400,0,1,143.083,71.5417,
957.24,18.4081,19.8953,124.081,4402.39,20.8643,171.206,22.1923,
939.731,20.8883,20.3259,151.081,422.972,9.9046,168.075,27.0215,
1018.19,17.854,19.2958,126.928,2534.12,19.5103,182.108,22.7016,
1022.36,17.6181,18.9795,92.3594,1765.01,23.4955,182.853,16.5189,
1135.13,9.39231,8.73998,402.327,62.5166,21.2291,203.023,71.9579,
975.065,15.5652,21.8633,132.7,367.921,11.091,174.394,23.734,
1027.01,14.6047,19.4965,121.222,2367.92,21.908,183.686,21.6811,
992.146,16.9041,19.7468,99.318,9225.15,25.2607,177.449,17.7634,
989.915,17.6636,19.6459,90.4972,5339,25.6858,177.05,16.1858,
975.919,20.1867,19.491,142.762,1017.7,15.8119,174.547,25.5335,
1000.74,18.8276,19.9992,123.564,7832.1,23.1429,178.987,22.1,
995.842,15.1315,20.4858,125.103,1767.56,17.8996,178.111,22.3752,
964.817,19.4604,19.6789,106.824,7493.95,22.8777,172.561,19.1058,
1016.53,15.7305,19.9493,94.4087,16738.9,25.664,181.811,16.8854,
16116.6,-235.592,25.6948,-296.904,167.54,110.412,2882.51,-53.1025,
969.847,18.3047,20.2395,43.1635,718.971,34.9999,173.461,7.71998,
1000.6,18.7818,19.7802,134.142,15585.7,20.3651,178.962,23.9919,
969.209,20.1252,19.6488,130.333,4566.71,21.2833,173.347,23.3106,
990.567,18.9981,19.0731,80.7722,2412.11,32.4988,177.167,14.4464,
1019.28,17.9333,19.1192,60.64,1790.31,30.7639,182.302,10.8457,
986.478,18.7902,20.2783,123.869,7273.58,21.1302,176.436,22.1545,
976.823,20.4785,19.4789,99.6171,4103.12,26.1422,174.709,17.8169,
985.35,19.013,19.8868,132.706,572.965,13.7506,176.234,23.7351,
959.203,19.3115,20.1913,120.234,942.095,19.0722,171.557,21.5044,
940.745,22.6439,20.0616,111.662,12070.7,19.3902,168.256,19.9713,
1029.02,17.1531,18.8868,125.447,1033.32,20.3008,184.045,22.4366,
972.949,18.7168,19.3964,118.484,1653.03,20.9099,174.016,21.1913,
964.634,17.5003,19.4437,65.3179,5468.62,32.5937,172.529,11.6824,
975.252,21.2947,20.1067,112.577,17215.1,21.8516,174.428,20.1348,
933.647,19.7286,20.2783,103.11,1103.09,24.5845,166.987,18.4417,
7465.7,-167.5,30.499,-303.21,107.919,105.711,1335.27,-54.2303,
997.568,14.7635,19.8983,120.634,5147.02,19.9755,178.419,21.5758,
956.487,19.6256,20.2926,97.1747,7688.85,26.1974,171.072,17.3801,
1083.98,13.0154,14.0291,258.936,107.414,22.0473,193.874,46.3117,
1117.23,10.7993,8.50797,404.553,62.5765,21.2531,199.821,72.3559,
958.903,21.3868,19.4169,101.465,9447.02,21.2425,171.504,18.1474,
982.211,18.7763,19.7565,105.311,2469.58,20.9938,175.673,18.8353,
1008.96,16.5328,19.7428,167.718,18557.3,7.41647,180.456,29.9971,
984.707,19.491,19.7987,85.9319,8858.96,26.7626,176.119,15.3693,
1012.01,19.8229,18.8275,117.671,4354.08,24.0293,181.003,21.046,
1039.25,18.5132,19.3664,114.73,5289.26,22.3466,185.874,20.5199,
933.168,20.7724,20.0517,123.15,3694.33,22.6345,166.901,22.0258,
986.261,19.9593,19.1879,121.677,1473.55,20.8356,176.397,21.7624,
980.018,18.8813,18.9958,120.871,3249.86,20.1803,175.28,21.6182,
800,0,1,400,0,1,143.083,71.5417,
1009.43,15.1161,20.1206,107.625,4209.23,21.0244,180.541,19.2493,
1053.11,15.4993,19.6664,83.044,5463.62,30.0574,188.354,14.8528,
1009.57,13.0279,20.281,137.854,3840.14,19.4016,180.566,24.6557,
800,0,1,400,0,1,143.083,71.5417,
952.466,20.4224,20.0281,101.152,8103.14,21.3889,170.352,18.0914,
962.896,19.57,19.4551,103.857,6167.39,22.3535,172.218,18.5752,
977.925,18.5896,19.6944,115.136,3489.45,21.5791,174.906,20.5925,
1065.16,16.5066,15.8794,125.17,107.489,17.8639,190.508,22.3871,
980.566,16.8456,20.4274,115.776,4394.62,24.5547,175.378,20.7069,
193.113,133.757,13.2228,1169.93,0,20.914,34.539,209.248,
994.045,18.0541,20.127,141.084,742.387,16.1157,177.789,25.2334,
987.64,16.198,19.6706,113.196,4167.92,22.1818,176.644,20.2456,
991.573,18.0155,19.6991,70.6349,3947.61,32.0192,177.347,12.6333,
1000.55,17.3963,19.1978,96.3766,5932.46,29.5573,178.952,17.2373,
981.115,17.1225,20.3232,57.195,28537.3,32.257,175.477,10.2296,
1017.3,18.4941,18.7029,108.285,2643.3,24.2041,181.948,19.3672,
1025.54,19.0608,19.2907,182.394,1528.94,7.11724,183.423,32.6219,
978.253,13.2195,22.2909,148.463,307.871,7.94205,174.965,26.5532,
1028.55,20.3981,19.3881,153.162,5550.91,11.6382,183.961,27.3937,
1019.99,15.8765,19.3144,106.01,5395.25,25.8093,182.43,18.9603,
994.836,19.4515,19.2121,90.6496,5043.79,22.6363,177.931,16.2131,
958.124,21.3119,20.3881,97.177,4074.87,23.6423,171.364,17.3805,
1014.02,19.0059,19.2513,101.244,2930.24,24.3979,181.361,18.1079,
938.565,19.6451,19.6579,119.926,1512.82,20.7277,167.866,21.4493,
994.03,19.0466,19.3548,122.425,2919.47,20.668,177.786,21.8962,
992.711,21.6301,19.1601,122.283,4627.67,21.3826,177.55,21.8708,
1010.57,18.4171,19.4455,77.834,2008.64,31.2296,180.745,13.9209,
1012.27,18.8036,19.6782,128.256,4229.73,19.8585,181.048,22.9391,
1010.86,18.0634,18.5336,110.534,11869.8,18.7113,180.797,19.7694,
1029.51,17.0318,18.6959,108.293,1409.69,22.1304,184.132,19.3687,
1003.9,18.438,18.5787,113.558,2389.09,22.135,179.552,20.3103,
1025.21,17.1914,19.3932,100.766,19328.8,24.8511,183.363,18.0225,
987.02,18.3756,19.6249,107.662,11888.7,22.4159,176.533,19.2559,
977.283,17.0596,20.3465,122.163,523.234,11.7892,174.791,21.8494,
1037.93,15.1149,19.3306,113.644,632.072,16.0232,185.638,20.3256,
1014.26,18.7446,19.0207,93.6021,13222.9,26.82,181.404,16.7411,
978.907,16.2956,20.4823,103.509,4946.89,24.0372,175.082,18.5129,
942.813,18.2883,20.4964,98.1271,12253.1,23.0426,168.626,17.5504,
956.394,20.3897,19.3412,199.315,2132.2,6.49097,171.055,35.6484,
958.28,23.8273,19.7463,121.239,10318.2,18.8427,171.392,21.6841,
973.691,17.15,20.0852,90.033,2554.17,27.2125,174.149,16.1028,
994.448,18.0895,19.7239,76.28,3227.78,33.0278,177.861,13.643,
1009.41,16.9101,19.639,98.7387,8875.54,21.7714,180.537,17.6598,
-191.06,124.847,77.466,1266.39,0,37.6037,-34.1719,226.499,
990.718,20.5618,19.3692,109.896,1101.92,24.6041,177.194,19.6553,
986.849,18.2512,19.5346,101.002,4064.76,26.6963,176.502,18.0646,
977.985,18.1006,20.5388,139.531,4221.97,10.6101,174.917,24.9557,
266.551,78.2478,21.4602,1054.07,12.5033,11.4547,47.6737,188.525,
1002.18,16.4895,20.218,102.197,10086.1,25.1462,179.244,18.2783,
1070.61,16.6746,19.1848,104.919,1367.35,21.8707,191.484,18.7651,
-14776.7,12.5359,12.568,15691.3,12.4982,13.1406,-2642.88,2806.45,
976.191,20.995,19.2826,122.415,9998.03,23.0115,174.596,21.8944,
984.823,17.6213,20.4298,68.5169,1466.96,32.1199,176.14,12.2545,
1011.57,16.6569,20.5498,99.9516,1169.74,27.2058,180.923,17.8768,
1008.55,16.851,19.8655,124.646,1018.45,22.3524,180.383,22.2934,
982.289,16.5798,20.2682,124.161,6122.72,21.1545,175.686,22.2067,
981.337,19.5561,19.7103,94.0171,1619.07,25.5214,175.516,16.8154,
953.306,21.356,19.4203,120.426,497.806,12.1983,170.503,21.5387,
575.102,16.1402,17.9372,43.2807,122.748,14.8179,102.859,7.74093,
1009.51,15.9585,19.1297,95.4569,1927.8,29.8964,180.555,17.0729,
983.822,20.4589,18.9068,102.379,702.136,18.9723,175.961,18.3108,
987.958,18.1386,19.9703,122.186,4443.81,23.791,176.7,21.8536,
13685.2,-362.428,45.9053,-494.869,153.025,147.788,2447.66,-88.5094,
955.354,19.8761,20.0939,61.447,3283.9,37.4511,170.869,10.99,
800,0,1,400,0,1,143.083,71.5417,
994.317,18.4334,19.4361,95.612,7970.9,23.8946,177.838,17.1006,
974.259,18.6478,19.2957,100.673,792.626,20.765,174.25,18.0058,
1005.36,16.8878,19.7328,130.154,8054.55,23.308,179.814,23.2786,
982.62,19.3256,19.6279,117.715,4022.85,18.7622,175.746,21.0538,
976.952,18.9959,19.8452,111.401,1968.14,22.1418,174.732,19.9246,
1037.15,19.6689,19.0577,114.718,7118.36,20.9486,185.499,20.5178,
1016.98,18.5461,18.8318,101.733,1449.8,22.3884,181.891,18.1954,
918.191,21.6878,20.3253,124.043,4820.17,20.3683,164.222,22.1857,
1001.74,19.8661,18.6681,123.052,1343.42,17.9163,179.166,22.0083,
968.758,13.3803,22.8387,140.913,177.947,10.1537,173.266,25.2029,
970.038,19.9942,19.2781,87.6667,4728.75,25.3087,173.495,15.6796,
1008.59,17.9194,19.0474,77.3432,2423.87,30.5744,180.39,13.8332,
1048.35,18.3221,18.8342,122.136,633.256,17.7317,187.501,21.8445,
978.656,20.4998,19.1648,111.886,3571.88,21.7156,175.037,20.0113,
1016.18,16.396,19.5953,92.8978,1625.09,25.522,181.749,16.6151,
1006.66,16.4482,19.7809,103.242,6281.87,25.3896,180.045,18.4653,
981.605,15.3467,20.3462,96.7557,5356.97,28.4219,175.564,17.3052,
966.232,18.0221,20.1123,86.7001,1059.45,22.84,172.815,15.5067,
992.8,15.8092,20.0794,113.57,8145.81,22.751,177.566,20.3125,
916.753,21.5872,19.8336,182.901,5199.11,8.91203,163.965,32.7126,
800,0,1,400,0,1,143.083,71.5417,
1009.25,18.4089,19.2277,123.697,6152.15,23.6268,180.509,22.1237,
1019.57,20.2156,18.6306,117.034,9990.94,24.2559,182.354,20.9319,
979.845,18.6163,19.4824,132.424,1522.07,15.0067,175.249,23.6845,
1014.09,19.9041,19.6466,111.708,5502.13,19.169,181.374,19.9794,
988.529,18.395,20.0533,84.1834,2465.02,29.1945,176.803,15.0566,
987.455,18.9274,20.0171,178.694,1580,6.56437,176.61,31.9601,
1014.69,15.956,20.7176,99.0234,10480.6,24.854,181.482,17.7107,
961.88,20.5208,19.2643,80.7572,3053.08,31.0819,172.036,14.4438,
1080.29,10.6356,8.85782,477.072,72.5686,21.1588,193.214,85.3263,
975.832,16.9578,20.5104,46.8052,5008.41,46.7295,174.532,8.37131,
985.051,17.5068,19.9656,137.517,577.546,16.4581,176.18,24.5955,
5850.8,-188.007,32.9978,-230.336,152.874,103.088,1046.44,-41.1965,
