Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
499.021,18.8919,20.1829,61.8541,178.064,1.10565,89.252,11.0629,
583.591,10.2013,7.22714,259.917,62.4475,21.133,104.378,46.4873,
563.227,15.1722,14.6952,72.8272,97.6478,23.1376,100.735,13.0254,
500.319,21.2283,20.5426,12.6901,283.412,0.000179078,89.4841,2.26968,
537.846,17.0471,20.954,98.9134,578.529,21.9909,96.196,17.6911,
558.582,10.8101,19.7512,29.2907,193.328,0.000735517,99.9047,5.23877,
541.585,10.1245,21.3665,832.189,833.393,7.0124,96.8647,148.841,
529.526,17.7664,19.058,26.9109,117.769,12.9854,94.7079,4.81312,
559.454,14.277,19.1284,64.2547,132.648,8.01724,100.061,11.4922,
536.376,12.1215,17.3191,51.2642,97.4221,25.1361,95.9331,9.16881,
62.0672,7.53358,0.00447696,518.752,12.5483,21.7931,11.101,92.7809,
564.537,9.49379,21.2477,519.172,6257.17,22.7043,100.97,92.856,
521.219,15.8692,19.802,26.7682,122.971,23.5383,93.2223,4.78761,
590.892,10.4982,20.8123,3.58421,372.85,7.83383e-05,105.684,0.641051,
800,0,1,400,0,1,143.083,71.5417,
536.282,14.2394,21.6856,613.214,1117.17,20.5885,95.9164,109.676,
565.638,16.6395,19.3616,-232826,0,-0.294068,101.167,-0,
1044.62,20.8889,10.8115,382.069,72.6945,20.392,186.834,68.3346,
497.871,17.6224,21.1564,127.853,702.769,26.0558,89.0463,22.8671,
574.144,18.0892,19.6072,400,7.51486,-6.12222,102.688,0,
624.323,12.6989,17.1014,55.7058,112.962,17.2196,111.663,9.96322,
511.326,18.8201,19.788,415.263,3309.98,24.2473,91.4528,74.2716,
536.338,13.8579,14.4526,108.688,87.498,21.9938,95.9263,19.4393,
585.205,7.90435,19.3569,29.9239,152.671,7.35588,104.666,5.35201,
500.755,20.2206,20.3099,966.7,3248.64,5.78778,89.5621,172.898,
550.893,14.6037,20.6561,47.9709,167.624,8.23397e-06,98.5295,8.57979,
502.066,4.65083,5.27576,334.844,42.4618,20.2279,89.7965,59.8883,
537.625,20.6709,19.9723,588.724,3155.23,19.944,96.1565,105.296,
553.079,13.5937,20.704,192.996,7407.29,25.2616,98.9205,34.5181,
543.163,15.3478,17.013,60.8596,107.385,20.1721,97.1469,10.885,
530.789,16.1019,20.7711,874.655,2910.19,6.6558,94.9339,156.436,
537.838,17.4461,19.3786,123.446,4081.69,20.5272,96.1946,22.0788,
470.309,3.23714,0.381974,496.543,22.5078,20.9204,84.1168,88.8088,
800,0,1,400,0,1,143.083,71.5417,
596.99,12.6736,19.5251,580.915,1232.74,20.6489,106.774,103.899,
562.204,14.6322,19.4919,69.8884,132.807,0.95966,100.553,12.4998,
536.994,16.993,19.6211,236.8,1786.91,19.2656,96.0435,42.3526,
561.755,14.8048,19.3826,188.042,3334.8,23.7315,100.472,33.6321,
550.151,13.9239,20.204,118.841,337.293,9.42987,98.3968,21.2553,
506.707,16.5186,20.8633,606.653,1912.17,20.0982,90.6267,108.502,
548.467,14.6577,19.8159,579.557,7087.53,19.9759,98.0956,103.656,
502.767,18.5215,20.9972,18.3026,287.358,0.00110326,89.922,3.27349,
595.829,12.6094,16.9606,70.317,102.472,14.7039,106.566,12.5765,
474.37,18.3948,21.976,235.13,352.767,11.3784,84.843,42.0539,
517.394,18.2321,20.9139,279.333,607.163,16.032,92.538,49.9599,
500.73,18.2486,21.0092,14.3022,217.581,0.988386,89.5576,2.558,
533.135,15.1848,20.3327,55.7961,147.806,5.75067,95.3535,9.97936,
525.572,12.8105,20.8896,761.322,447.514,9.65371,94.0008,136.166,
560.696,14.2426,19.9991,124.879,3282.71,22.128,100.283,22.3352,
582.809,13.3435,12.3685,140.193,82.5795,20.0195,104.238,25.074,
505.35,14.5451,21.839,110.479,758.429,29.003,90.384,19.7597,
552.805,18.427,19.9006,33.7248,228.207,0.636706,98.8714,6.03182,
558.04,12.3115,19.6476,554.577,15745.2,20.2412,99.8077,99.1884,
526.61,22.0418,19.4485,64.0885,177.704,0.742623,94.1863,11.4625,
524.425,16.4149,20.5748,73.2743,2744.46,23.3152,93.7955,13.1054,
517.027,11.5807,20.484,507.11,1113.04,20.918,92.4724,90.6988,
519.052,18.9437,20.0954,589.237,1709.52,19.2843,92.8346,105.387,
644.981,-0.59494,21.247,772.571,383.092,7.74259,115.357,138.177,
529.298,16.639,21.3786,542.433,3498.36,21.8737,94.6672,97.0164,
500.011,16.9051,22.0063,624.512,557.727,18.4157,89.4291,111.696,
933.665,1153.91,0.437026,571.03,1157.86,21.8306,166.99,102.131,
556.855,18.8653,19.1474,-23991.4,334,-0.243369,99.5959,-0,
512.206,19.9222,20.7822,36.6697,6755.33,26.8983,91.6102,6.55853,
508.043,18.8033,20.6284,63.2293,867.847,8.26901,90.8657,11.3088,
534.963,19.9777,21.3426,189.17,3265.26,26.0066,95.6804,33.8339,
528.64,17.0357,19.9218,73.0364,1528.13,22.064,94.5495,13.0629,
539.38,10.0003,8.50969,213.066,62.7289,21.6855,96.4704,38.1077,
604.625,12.463,18.922,469.338,1787.87,24.338,108.14,83.9431,
552.074,16.2621,19.9799,50.4583,1607.17,15.6098,98.7408,9.02468,
536.366,12.5519,20.7206,431.63,743.738,23.7003,95.9312,77.1989,
525.53,16.4623,19.667,61.2927,137.89,4.74523,93.9932,10.9625,
556.41,16.2079,19.0316,34.0238,158.052,2.80595,99.5162,6.0853,
593.776,5.30317,21.8819,308.33,377.282,5.82041,106.199,55.146,
516.999,17.8463,20.9193,609.999,5160.51,19.8173,92.4675,109.101,
502.766,14.7048,21.5399,872.414,2172.22,9.17849,89.9219,156.035,
581.223,13.6676,19.427,528.697,2483.05,21.6196,103.954,94.5596,
535.64,17.698,20.7077,545.268,11105.2,22.1268,95.8014,97.5235,
536.345,15.5512,20.1289,108.544,2945.36,19.6049,95.9276,19.4135,
511.781,19.6234,20.5735,34.3554,197.318,1.7549,91.5341,6.14461,
591.995,9.41355,20.4247,30.0498,237.599,1.52075,105.881,5.37453,
575.203,9.16933,6.63677,289.754,57.4712,20.5815,102.878,51.8237,
561.327,15.8856,15.9102,92.1258,97.854,12.4128,100.396,16.4771,
357.774,3.85042,0.789036,466.079,22.5148,21.4166,63.9894,83.3602,
559.128,16.8367,19.3809,542.465,698.053,20.6046,100.002,97.0222,
578.83,17.5952,17.5039,50.1341,122.434,18.1595,103.526,8.96669,
541.03,15.6266,21.0058,881.514,338.527,7.99847,96.7654,157.663,
555.573,11.5471,20.1387,60.9247,158.01,2.73202,99.3666,10.8966,
242.616,49.271,20.7027,494.289,0,10.3931,43.3929,88.4056,
484.11,22.484,20.466,572.306,6507.81,20.6589,86.5851,102.359,
575.706,8.87681,7.35371,223.064,62.5392,22.9116,102.968,39.896,
529.433,17.0218,20.0433,577.935,4184.14,19.5597,94.6913,103.366,
614.784,11.5919,13.6364,104.727,87.657,23.6681,109.957,18.7309,
3909.77,-86.7494,14.9319,875.672,273.305,6.47209,699.278,156.618,
546.226,7.62622,7.21183,275.549,52.7157,20.0121,97.6947,49.283,
524.813,18.3814,20.5699,583.605,9773.76,21.3412,93.8649,104.38,
484.791,18.8535,22.0466,589.308,2567.67,21.132,86.7068,105.4,
534.715,15.1602,20.3857,90.428,2498.93,5.30081,95.6359,16.1734,
535.083,16.0492,20.1639,151.635,5101.72,27.3686,95.7018,27.1206,
524.682,17.0636,20.32,20.3691,137.877,14.0275,93.8415,3.64309,
1020.68,0.327291,-1.94231,556.913,7.51312,22.2449,0,99.6063,
527.16,18.4452,20.6723,584.559,5979.62,20.4269,94.2848,104.551,
531.478,24.8114,21.1981,329.89,122.942,21.9376,95.0571,59.0022,
549.024,18.4895,19.2432,132.261,2803.7,19.2617,98.1951,23.6555,
556.445,20.7115,17.6611,566.751,3670.23,20.348,99.5226,101.366,
578.153,11.8642,14.5442,106.897,82.8868,19.9973,103.405,19.1191,
537.7,15.4547,19.9032,559.219,7250.51,20.8539,96.1699,100.019,
598.81,9.36388,9.53744,256.713,72.5081,22.1817,107.1,45.9142,
2748.69,-90.8642,18.8608,821.996,222.734,6.61582,491.615,147.017,
523.688,20.1177,20.3255,434.912,2452.61,24.4143,93.6638,77.7859,
516.768,20.1641,21.5571,915.084,6114.55,6.32479,92.4261,163.667,
534.578,15.8993,19.816,43.0136,142.403,8.48686,95.6115,7.69316,
549.65,16.1271,20.2155,60.0181,542.165,18.7649,98.3072,10.7345,
508.676,19.8207,20.2672,611.119,2225.29,20.8953,90.9788,109.301,
800,0,1,400,0,1,143.083,71.5417,
507.243,20.7377,20.9034,380.302,3822.6,26.9116,90.7225,68.0186,
538.419,15.936,20.2461,537.861,892.649,20.5064,96.2985,96.1987,
593.153,17.8175,15.4721,83.0841,107.8,14.6401,106.088,14.8599,
419.55,-8.69825,9.17069,156.1,47.6101,20.2169,75.0383,27.9192,
1146.69,-55.4954,26.1577,796.189,177.521,6.46125,205.091,142.402,
1041.25,-60.1483,28.8671,777.758,182.398,7.15659,186.233,139.105,
614.927,11.0285,9.81463,182.423,67.6531,20.5034,109.982,32.6271,
545.94,14.7073,20.0259,511.107,3475.05,22.3192,97.6436,91.4135,
551.329,13.7319,20.5602,157.099,1374.3,22.4903,98.6075,28.0978,
537.157,15.1505,18.6726,35.2417,137.589,10.4587,96.0728,6.30312,
521.511,20.7558,20.2965,567.55,3273.63,21.4168,93.2743,101.509,
529.757,18.3365,18.6643,73.5722,143.058,6.44642,94.7492,13.1587,
521.91,8.90304,22.4317,846.294,338.28,6.66123,93.3457,151.363,
559.143,14.5802,20.4491,525.944,678.551,15.9222,100.005,94.0672,
534.205,16.5736,20.0744,46.2822,198.172,0.00135896,95.5448,8.27776,
571.572,13.1572,18.5059,51.0125,152.717,4.90676,102.228,9.1238,
-7070.45,7090.52,0.00641511,162.412,7105.7,21.9755,-1264.58,29.0481,
519.019,17.9618,19.7697,52.6563,112.984,9.45452,92.8286,9.4178,
533.795,15.9883,18.5215,76.8585,122.569,3.77184,95.4714,13.7465,
545.441,14.3936,20.5414,643.354,557.421,15.4042,97.5544,115.067,
546.019,16.9222,18.7632,62.1283,157.791,2.36872,97.6578,11.1119,
536.227,15.4409,20.8045,84.1744,2552.84,24.8874,95.9064,15.0549,
553.939,20.9502,19.7266,190.675,6244.6,23.5963,99.0743,34.1031,
554.531,17.0978,19.6035,108.553,1737.81,21.2776,99.1802,19.4152,
528.365,15.1078,20.3999,39.9756,227.623,0.00705246,94.5003,7.1498,
550.03,13.1745,20.3957,295.021,453.362,9.43021,98.3752,52.7658,
-1248.62,44.959,73.3241,1848.4,0,65.0115,-223.321,330.593,
565.292,15.0425,16.5729,63.4221,112.747,13.219,101.105,11.3433,
492.927,17.5426,20.8778,255.65,1387.54,20.2713,88.1621,45.7241,
573.032,13.4005,13.6058,105.679,82.4826,20.906,102.489,18.9012,
518.542,15.0038,20.5148,552.251,2419.04,21.0205,92.7435,98.7725,
551.734,10.3092,9.57002,176.955,67.4868,24.1197,98.6799,31.6492,
560.864,13.0034,20.3427,278.078,6522.4,23.0243,100.313,49.7354,
516.349,15.6509,21.5337,36.5966,177.333,0.00443724,92.3512,6.54545,
573.891,16.3093,15.8889,94.508,97.4328,14.5303,102.643,16.9031,
541.267,15.1942,21.4552,19.8518,3148.68,43.7071,96.8078,3.55057,
626.096,0.501969,6.59166,313.264,47.5372,20.8486,111.98,56.0285,
525.946,20.9739,20.3592,193.955,934.402,21.9992,94.0677,34.6896,
547.009,15.7666,18.6019,56.2437,122.597,12.4583,97.8348,10.0594,
529.58,15.5168,20.9811,464.188,1192.11,21.9895,94.7175,83.022,
547.919,6.30576,3.65321,326.702,42.5871,21.9188,97.9975,58.432,
547.874,18.82,18.3189,43.6619,117.853,13.8096,97.9896,7.80912,
531.057,20.8467,19.0808,34.3239,4007.03,33.3369,94.9818,6.13897,
543.685,17.7714,19.1106,81.5895,142.556,2.52038,97.2403,14.5926,
531.47,18.1626,20.5147,84.7597,5332.27,9.62619,95.0557,15.1596,
511.6,21.8425,20.1642,196.897,7619.32,19.7643,91.5019,35.2158,
544.494,17.0441,20.7088,205.023,1119.45,20.1362,97.385,36.6693,
563.055,16.8436,20.0713,531.244,4734.06,21.6822,100.705,95.0153,
521.4,20.7073,20.7513,224.316,2032.04,21.3526,93.2545,40.1199,
1279.5,-56.4088,23.108,795.501,227.698,7.89067,228.844,142.279,
541.405,15.6232,18.6185,63.4955,112.482,13.4118,96.8325,11.3564,
567.774,11.9947,19.3641,880.058,2027.28,6.33746,101.549,157.402,
592.424,9.0135,15.5046,117.614,82.4223,17.7824,105.958,21.0358,
542.019,19.377,20.0268,231.805,3372.32,21.0259,96.9423,41.4592,
528.921,18.0172,20.2016,572.87,3503.92,20.4674,94.5997,102.46,
503.192,18.2497,20.2787,606.333,20808.2,19.0922,89.998,108.445,
-960806,-0.219765,-0.0229768,576.618,7.52618,35.5166,-0,103.131,
5715.9,-0.799314,0.222175,506.742,22.4729,20.3215,1022.31,90.6329,
571.233,13.0623,20.2322,681.208,4815.8,11.6131,102.167,121.837,
519.53,15.6868,21.7224,507.468,2522.91,21.6734,92.9202,90.7627,
512.972,7.55933,7.64267,254.337,57.5104,22.2033,91.7471,45.4892,
411.976,6.20419,3.52055,379.767,37.648,21.7759,73.6837,67.923,
523.605,17.4947,20.2562,538.82,717.775,20.2957,93.649,96.3701,
526.56,12.3684,20.7672,472.886,2871.76,24.9267,94.1774,84.5776,
538.251,9.98637,20.8984,591.071,2533.56,19.7487,96.2684,105.716,
526.717,18.7769,20.4309,43.2412,4074.35,29.7838,94.2055,7.73387,
530.056,17.9415,19.9637,40.3802,167.473,0.00170053,94.8028,7.22216,
551.479,18.4011,20.0043,90.2185,934.092,21.4161,98.6343,16.1359,
527.768,15.8504,20.1467,201.542,3293.89,20.6248,94.3935,36.0467,
582.334,13.9684,18.8303,22.3968,237.847,0.00534907,104.153,4.00576,
520.314,22.6302,20.4813,821.518,3314.43,6.85137,93.0604,146.932,
591.798,-15.1309,30.843,799.689,197.96,8.66592,105.846,143.028,
523.974,19.1479,20.111,602.824,6230.39,19.3782,93.7149,107.818,
381.693,6.20779,3.47364,404.687,37.6556,20.2539,68.2673,72.38,
507.985,17.0646,21.0265,54.711,1783.77,27.6054,90.8552,9.7853,
510.229,10.3136,12.1185,167.81,62.4753,23.2386,91.2565,30.0136,
552.041,11.1556,18.6768,67.3152,112.426,11.1227,98.7349,12.0396,
887.536,-39.3273,26.2554,751.866,182.607,9.53196,158.74,134.474,
555.606,6.48684,23.8012,802.323,283.019,8.54919,99.3725,143.499,
532.052,14.3208,20.6415,287.738,1333.25,19.9786,95.1597,51.4631,
496.745,20.5693,20.3071,622.019,1797.16,19.7754,88.8448,111.251,
513.63,15.7607,21.6229,628.993,417.322,13.3344,91.8649,112.498,
507.502,19.7681,20.4678,-295128,2.50103,-0.00938219,90.7688,-0,
512.146,17.7953,20.494,499.982,2158.13,22.2622,91.5994,89.4239,
516.15,20.4593,20.8958,558.52,8712.4,21.7431,92.3155,99.8936,
512.298,18.484,19.2731,39.5128,182.616,4.46266,91.6265,7.06703,
553.266,16.1555,19.8529,64.6493,202.891,0.0026285,98.9539,11.5628,
528.762,17.47,19.8901,9.39693,257.947,0.86869,94.5712,1.68068,
562.45,12.9199,19.8013,175.081,5779.54,6.60159,100.597,31.3139,
525.655,14.676,21.1993,465.24,10257.2,24.5275,94.0157,83.2101,
518.128,15.6974,19.3566,47.3823,112.42,15.5298,92.6694,8.47453,
565.52,15.0149,18.855,48.796,213.029,1.63127,101.146,8.72738,
922.948,-37.8871,25.1409,715.142,178.146,10.4998,165.073,127.906,
579.522,12.7876,19.1526,42.8724,122.873,7.51158,103.65,7.6679,
910.157,37.9008,19.3777,263.66,0,8.89066,162.785,47.1566,
527.035,17.2397,21.3097,570.287,577.88,19.1347,94.2623,101.998,
576.226,17.5582,18.7692,579.675,10439.6,20.0206,103.06,103.677,
587.9,14.9795,19.9924,483.713,6738.98,22.3601,105.148,86.5141,
519.605,16.4542,21.3889,400,0,-0.321043,92.9336,0,
800,0,1,400,0,1,143.083,71.5417,
521.844,21.0277,20.3034,230.194,1924.4,21.3281,93.334,41.1711,
537.559,14.0689,20.8307,556.338,6007.74,20.588,96.1446,99.5034,
1171.02,-51.7767,24.4605,630.456,137.442,10.3469,209.441,112.76,
555.385,14.7113,20.9488,477.058,1244.53,23.303,99.333,85.3239,
558.229,15.5798,20.0796,65.6056,147.744,4.78244,99.8416,11.7338,
523.636,18.191,20.5706,589.645,3054.6,20.8355,93.6545,105.46,
542.948,16.5443,16.3919,82.689,102.619,14.3633,97.1085,14.7893,
567.714,12.4928,20.3355,546.66,778.82,20.4621,101.538,97.7724,
567.394,4.51467,6.43733,298.508,47.6616,22.0462,101.481,53.3893,
550.568,15.2788,16.4521,43.7169,107.93,23.7371,98.4714,7.81895,
553.254,19.0644,18.819,561.01,2857.51,20.4227,98.9517,100.339,
524.434,14.416,19.6835,584.146,6559.39,20.4498,93.7972,104.477,
560.926,16.7991,19.9884,504.412,467.868,13.6014,100.324,90.2161,
545.389,13.6851,20.5553,587.359,878.941,19.8904,97.545,105.052,
518.501,8.37908,5.68304,313.583,47.5037,22.8878,92.7361,56.0856,
-1312.09,54.4235,82.2826,1912.98,0,73.9873,-234.673,342.145,
501.603,21.7637,20.27,178.483,5343.41,20.8375,89.7137,31.9224,
557.709,11.0707,20.876,408.825,508.528,18.9642,99.7486,73.12,
254.382,5.68797,21.6143,620.276,4930.36,20.6885,45.4973,110.939,
800,0,1,400,0,1,143.083,71.5417,
501.848,20.5617,20.1578,890.812,563.616,7.10581,89.7576,159.325,
570.731,12.4482,19.6638,45.407,183.191,0.531066,102.078,8.12123,
533.067,17.5308,20.7273,375.487,932.312,26.5298,95.3413,67.1574,
541.84,15.334,19.9412,605.052,2053.98,20.0341,96.9104,108.216,
498.377,18.219,21.8662,806.127,678.23,7.89489,89.1368,144.179,
547.895,14.8562,19.2717,61.2519,117.649,2.4862,97.9932,10.9552,
800,0,1,400,0,1,143.083,71.5417,
581.018,11.0651,19.7545,629.398,1169.2,19.4278,103.918,112.571,
552.477,18.6044,18.7742,46.3867,162.348,5.7943,98.8127,8.29646,
800,0,1,400,0,1,143.083,71.5417,
527.144,16.3429,19.9933,506.143,3595.52,22.3227,94.2819,90.5258,
523.794,20.0336,19.979,305.163,2930.28,21.2316,93.6828,54.5796,
534.227,16.6313,19.639,570.332,714.154,19.1348,95.5488,102.006,
541.088,20.478,19.9372,593.955,2695.07,19.9821,96.7759,106.231,
532.352,15.0101,21.1878,810.278,2294.18,9.62175,95.2133,144.922,
532.231,15.1973,21.532,839.148,568.684,6.98715,95.1916,150.085,
531.238,12.1774,20.4746,38.9401,237.633,1.04879,95.0142,6.96459,
-1209.91,46.0522,74.3976,1800.15,0,65.8672,-216.397,321.965,
549.989,14.6106,20.3826,170.535,443.237,12.3566,98.3678,30.5009,
3195.19,-83.0426,16.4622,634.293,212.783,9.19709,571.474,113.446,
509.753,17.7878,20.3987,524.656,2569.59,21.3397,91.1714,93.8368,
504.448,21.4004,20.6527,64.2401,147.489,0.591681,90.2227,11.4896,
494.019,18.0455,20.9282,601.767,5971.79,20.4335,88.3574,107.628,
549.48,14.8748,21.0317,548.808,1877.99,19.7352,98.2768,98.1565,
531.85,17.1447,19.2394,66.7675,142.614,4.45585,95.1236,11.9416,
527.266,14.3467,21.0108,538.789,562.779,21.285,94.3036,96.3647,
539.041,14.0867,20.4412,610.668,2278.45,19.6143,96.4097,109.221,
552.239,15.9562,19.6783,557.848,853.585,20.5413,98.7703,99.7735,
499.04,16.986,21.9504,-278435,2.50456,-0.581376,89.2553,-0,
560.304,11.1381,19.9949,498.317,3653.16,23.0963,100.213,89.126,
586.587,4.97886,21.1876,30.7067,222.847,0.941301,104.913,5.49201,
495.432,17.2186,21.0445,107.879,3007.78,19.4417,88.6101,19.2946,
551.828,16.5446,19.422,383.79,762.973,19.7038,98.6967,68.6425,
514.234,18.1371,20.1617,81.2106,187.441,0.719075,91.973,14.5249,
543.263,17.5547,19.5563,36.8345,232.819,4.03447e-05,97.1648,6.58801,
581.791,15.6442,13.8203,100.93,87.7232,22.7101,104.056,18.0517,
558.658,17.9826,17.4632,48.9818,112.628,12.9797,99.9183,8.76061,
568.094,17.4272,19.8845,936.526,10138.4,6.26738,101.606,167.502,
555.487,21.6826,17.4187,200.76,87.4059,22.1765,99.3511,35.9067,
538.656,13.7627,20.2514,908.527,2089.33,6.12438,96.3408,162.494,
526.685,16.4953,20.5102,124.008,8672.65,24.1976,94.1998,22.1793,
550.59,13.9667,15.2234,84.6648,87.5321,22.2442,98.4752,15.1427,
553.22,13.6064,20.3653,590.801,4054,21.1407,98.9457,105.667,
538.821,18.1152,19.6196,54.4845,202.493,0.215796,96.3704,9.74478,
369.755,11.0887,18.3836,43.8117,107.437,7.21047,66.1321,7.83591,
527.865,12.7667,20.8657,461.958,878.158,6.70779,94.4108,82.623,
567.842,11.1405,16.9834,62.34,97.5619,22.3573,101.561,11.1498,
514.145,21.6044,19.0803,151.415,1713.4,21.4794,91.957,27.0812,
513.824,15.8587,20.0795,39.633,157.853,6.52889,91.8996,7.08853,
525.001,14.8268,20.1321,228.01,1173.25,22.4385,93.8986,40.7806,
372.154,5.90584,2.54139,433.579,32.5416,20.5019,66.5614,77.5474,
628.71,8.88471,9.70952,177.91,72.6644,21.7358,112.447,31.82,
512.012,17.4871,20.6436,67.2366,147.563,0.000436527,91.5754,12.0255,
558.229,11.9457,17.5506,77.6114,102.826,11.6346,99.8415,13.8811,
551.104,19.8364,18.7756,558.196,7854.88,21.4362,98.5673,99.8357,
566.94,16.1961,19.473,996.769,5590.27,5.76559,101.4,178.276,
532.91,15.4119,19.7503,599.317,3057.96,19.9496,95.3132,107.19,
559.342,12.3562,21.1184,105.142,318.626,11.0729,100.041,18.805,
516.039,17.2037,21.5846,618.306,1387.53,20.1646,92.2957,110.587,
542.366,12.2634,20.1674,68.3911,157.818,0.218977,97.0044,12.232,
617.674,12.8264,9.19714,168.638,77.8311,22.5133,110.474,30.1616,
532.842,18.7389,19.4526,78.0868,137.41,3.88083,95.3011,13.9662,
-16170.8,6034.78,0.0224909,226.936,6050.31,20.4028,-2892.22,40.5884,
583.824,14.1984,11.1938,158.119,77.6571,21.0838,104.419,28.2802,
545.21,16.3534,19.9298,55.0432,173.21,0.00839431,97.5131,9.8447,
560.694,12.622,12.2489,155.86,82.5152,20.2917,100.282,27.8761,
527.658,16.7072,20.555,512.531,2353.24,21.7026,94.3738,91.6682,
800,0,1,400,0,1,143.083,71.5417,
529.328,18.9123,20.8156,517.401,6643.58,21.761,94.6726,92.5394,
503.999,19.3778,20.0691,85.9435,143.064,5.77124,90.1423,15.3714,
331.805,13.466,20.7028,7.04892,328.658,0.00459905,59.3447,1.26073,
538.412,16.7749,20.3897,302.638,2344.28,29.3554,96.2972,54.1281,
517.535,20.4539,20.5786,175.387,1117.63,20.3558,92.5633,31.3687,
533.078,2.7219,30.2501,747.093,122.559,9.29588,95.3433,133.621,
552.488,2.80613,24.7459,298.778,137.584,8.94889,98.8148,53.4377,
553.487,10.3184,19.8668,81.7395,137.728,4.87533,98.9935,14.6195,
538.673,19.6512,20.2142,513.309,1062.02,20.3954,96.3439,91.8075,
540.429,16.3101,19.8697,46.2286,152.892,3.75524,96.6581,8.26818,
520.685,18.7537,19.7853,558.077,3644.31,20.9459,93.1267,99.8145,
528.858,16.821,20.3973,780.577,722.946,10.2898,94.5885,139.609,
548.4,15.7324,20.2839,804.171,5684.84,9.69129,98.0836,143.829,
553.478,17.0998,20.1663,24.5906,232.448,2.66999,98.9919,4.39813,
547.192,18.5376,19.5979,566.471,3544.91,20.9561,97.8675,101.316,
537.269,16.6478,20.1633,-289568,0,-0.288655,96.0928,-0,
555.075,13.4928,14.6002,111.574,82.4685,20.2524,99.2774,19.9555,
508.466,16.5742,20.5836,615.765,6539.04,20.2075,90.9413,110.132,
800,0,1,400,0,1,143.083,71.5417,
549.836,16.9283,16.707,51.2191,113.017,19.7456,98.3405,9.16075,
521.157,15.84,20.2766,61.2358,162.859,3.71989,93.2111,10.9523,
578.039,12.8113,20.0546,534.648,1012.89,20.9219,103.385,95.624,
550.546,13.5027,20.4453,13.5421,8415.37,54.1027,98.4674,2.42206,
531.666,15.6401,19.664,566.085,6077.95,20.1335,95.0907,101.247,
517.634,20.923,20.0756,135.477,5708.35,23.5478,92.581,24.2306,
536.758,18.0879,19.6158,851.198,518.899,6.87895,96.0013,152.24,
565.219,14.8987,19.6264,157.771,8991.11,24.5061,101.092,28.218,
541.195,15.8334,19.7021,39.8506,172.924,0.804064,96.7951,7.12744,
574.646,11.2134,20.1671,845.575,598.024,7.79829,102.778,151.235,
540.91,14.3556,21.1443,-286342,0,-0.243319,96.7439,-0,
548.824,12.4821,21.0623,-25661.2,0,-2.15847,98.1594,-0,
535.67,14.3124,20.2874,259.406,597.994,20.6029,95.8068,46.3958,
554.261,13.5055,20.3623,574.979,2078.48,20.9244,99.1318,102.837,
549.913,14.6618,20.2225,503.589,2588.67,22.903,98.3543,90.0691,
504.443,19.8204,20.61,68.0514,2533.65,22.9812,90.2218,12.1713,
521.004,15.7346,20.6964,605.068,808.705,19.4158,93.1838,108.219,
547.336,17.9571,19.4633,21.491,633.863,21.5695,97.8934,3.84376,
530.326,16.3052,21.2093,793.842,6072.04,9.54074,94.851,141.982,
567.475,5.55032,8.24932,276.66,57.4491,19.8063,101.495,49.4818,
530.896,17.817,21.1536,400,0,-3.81603,94.953,0,
562.297,13.7844,19.0735,13.0751,273.071,0.69644,100.569,2.33854,
925.382,44.1154,26.8083,-55.9902,172.608,85.1971,165.508,-10.0141,
518.282,20.6477,19.9485,417.236,1368.72,25.1812,92.6969,74.6244,
553.651,13.7634,18.5656,54.3175,137.714,6.84997,99.0229,9.7149,
534.196,19.8718,18.98,322.533,6125.71,29.0093,95.5431,57.6864,
543.55,16.3376,20.6557,359.619,443.771,6.77969,97.2161,64.3194,
540.908,14.7185,20.202,36.6444,202.337,0.000942291,96.7437,6.554,
554.998,15.1915,21.2474,565.684,8414.94,20.9956,99.2636,101.175,
531.289,20.6569,20.57,26.3174,272.752,0.000662116,95.0233,4.70698,
497.903,18.4055,21.0553,372.452,7973.05,26.5165,89.0521,66.6147,
564.366,17.9421,19.9535,553.701,1424.48,20.6492,100.939,99.0317,
530.73,21.6137,19.1201,40.7305,168.193,5.11426,94.9232,7.28482,
590.593,15.0468,19.6125,584.995,1037.96,21.332,105.63,104.629,
534.042,17.7657,19.9569,597.428,7007.97,20.5124,95.5157,106.853,
501.975,20.2314,20.8883,733.393,462.613,9.36811,89.7803,131.17,
517.511,17.5093,19.855,530.147,8066.92,22.1985,92.559,94.8191,
522.115,16.2799,19.8746,419.733,1862.81,25.6536,93.3825,75.071,
495.151,15.4317,21.7693,596.149,9469.65,21.1488,88.5599,106.624,
508.408,16.2858,21.5627,496.373,9512.79,23.7015,90.9309,88.7783,
542.142,17.9785,19.5572,495.286,933.818,21.673,96.9644,88.584,
552.053,11.6259,21.3735,70.0081,142.858,1.92378,98.7369,12.5212,
556.805,12.0317,19.9197,41.1152,197.27,0.243204,99.587,7.35363,
577.751,5.09331,22.3378,758.852,388.045,8.204,103.333,135.724,
547.436,17.4543,20.0942,-28207.4,0,-0.669612,97.9112,-0,
568.97,18.2661,19.5833,883.033,2358.14,6.47691,101.763,157.934,
511.504,21.1095,19.0912,589.072,6958.67,20.7965,91.4846,105.358,
544.13,16.2063,19.8682,38.7331,222.371,0.000256637,97.32,6.92757,
