Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
2163.88,20.9327,18.1419,500.738,4763.01,22.26,387.019,89.559,
3542.09,-24.1608,31.1994,-170.832,237.834,96.7594,633.518,-30.554,
2757.39,19.811,18.859,-1429.65,2028.22,-74.5769,493.171,-0,
2785.68,20.2072,18.1471,-767196,192.692,-5.78304,498.23,-0,
2835.09,20.3175,18.2318,499.676,6989.21,23.0145,507.068,89.3692,
3116.78,9.94164,7.68507,1673.91,57.5508,20.0991,557.449,299.386,
2731.82,19.9471,18.8678,604.881,763.367,14.8956,488.597,108.185,
18272.7,-141.43,26.2088,-496.821,152.948,109.79,3268.15,-88.8585,
2826.73,19.2381,16.6994,248.311,142.393,11.7611,505.573,44.4114,
2847.61,20.0211,18.1969,166.414,1879.56,20.8022,509.307,29.7639,
2669.18,17.8642,20.9735,682.584,413.083,8.45687,477.394,122.083,
2113.32,18.1307,22.2012,824.374,218.027,7.31434,377.975,147.443,
2830.55,20.0659,17.7494,261.28,2934.1,19.9278,506.256,46.731,
1045.49,104.679,16.5416,3123.15,7.49546,15.7382,186.991,558.589,
2863.19,18.4372,15.3685,368.11,117.602,15.2583,512.094,65.8379,
-23555,-2.1936,48.7365,23890.3,0,48.1863,-4212.9,4272.88,
-0.472853,-3.84545,-5.48222,1062.63,82.6917,24.9142,-0,190.056,
1258.69,19.1371,19.4935,516.876,1428.59,21.9548,225.122,92.4454,
2739.78,18.7395,18.4723,133.797,182.867,5.56987,490.021,23.9301,
3116.9,11.6579,9.51646,1134.38,72.5896,19.7299,557.47,202.889,
2056.16,19.3451,18.286,310.438,4090.37,30.1539,367.752,55.5232,
2824.43,19.0672,18.6335,240.081,523.199,9.00763,505.161,42.9395,
613.382,13.1408,18.844,955.327,2246.95,5.8053,109.706,170.864,
2721.86,21.2252,18.3197,306.872,627.437,7.68401,486.815,54.8853,
2836.39,19.1346,18.1567,320.409,1744.54,28.6516,507.301,57.3066,
12044.4,-83.2749,72.0488,-6162.94,0,91.8021,2154.18,-1102.27,
2755.1,20.3664,18.0852,478.632,3129.33,21.6688,492.76,85.6053,
2743.07,17.7621,20.7376,771.6,398.395,8.41528,490.61,138.004,
2794.23,20.73,17.0263,158.246,172.917,8.51985,499.759,28.3029,
1564.73,21.3892,18.3733,77.936,157.999,10.7795,279.858,13.9392,
566.227,-7360.48,303.664,-3909.73,198.832,-2.80245,101.272,-0,
-2260.68,-13.3501,-22.2294,3094.18,7.50291,18.7135,-0,553.406,
2921.65,20.0691,17.8211,474.203,997.666,5.94491,522.549,84.8131,
2784.2,19.8507,17.78,939.403,2756.95,5.81597,497.966,168.016,
3390.13,-16.18,28.7754,-118.02,288.114,94.17,606.338,-21.1084,
2826.07,19.5071,17.9349,124.97,197.701,4.44138,505.455,22.3513,
2771.64,20.9448,17.9488,795.921,3222.03,8.60649,495.719,142.354,
2726.23,20.92,17.9166,500.54,1004.58,20.5066,487.597,89.5236,
2788.7,16.5413,19.5631,770.561,467.643,8.14877,498.771,137.818,
2835.31,17.895,15.2957,409.053,112.729,16.3305,507.107,73.1608,
5991.61,-85.1517,38.9314,-468.865,168.081,99.4269,1071.62,-83.8585,
319.46,15.491,21.4743,46.7577,142.955,0.598651,57.1368,8.36281,
5275.81,-65.7453,35.7963,-366.692,167.398,99.4604,943.6,-65.5843,
2697.78,20.167,19.0988,559.449,7284.81,20.2198,482.51,100.06,
2818.59,21.0349,17.6727,194.205,4519.97,20.9284,504.116,34.7343,
2735.7,20.7604,18.1484,198.791,608.356,9.38479,489.291,35.5546,
2748.42,18.9116,19.7272,767.334,422.873,8.32449,491.565,137.241,
3556.4,-20.9828,29.2636,-149.834,243.06,95.34,636.078,-26.7984,
2696.11,18.2347,20.3648,277.012,237.476,8.92576,482.211,49.5447,
33853,-15.9271,80.6207,-30023.6,0,84.0361,6054.75,-5369.84,
1913.71,16.2323,20.8575,289.941,372.501,8.32166,342.275,51.8571,
501.448,8.83159,41.3801,-158.465,82.6204,58.6787,89.686,-28.342,
2775.7,19.0363,19.1504,811.254,522.354,7.6291,496.445,145.096,
3563.32,-15.9801,27.2856,-114.595,273.037,96.6012,637.315,-20.4957,
3448.22,-19.6326,30.2004,-149.657,242.505,98.2841,616.729,-26.7668,
12808.8,-116.461,27.9709,-460.819,143.007,105.941,2290.91,-82.4193,
929.655,20.4828,19.3005,51.4611,163.106,7.77738,166.273,9.20404,
35289.9,-161.7,20.1716,-474.359,177.659,112.993,6311.75,-84.8411,
2743.38,20.4848,18.5959,545.776,1419.26,21.4869,490.665,97.6143,
-776579,-2.08642,-0.179162,3575.26,0,17.7284,-0,639.45,
2723.88,21.2425,18.6744,243.791,1754.78,21.5214,487.177,43.6031,
2639.75,18.8842,21.1197,846.997,422.464,8.01582,472.13,151.489,
2742.33,21.1018,18.9187,868.799,883.636,6.58465,490.478,155.388,
2722.14,21.1196,18.8301,2564.32,7.51139,-45.983,486.866,0,
2730.95,19.6427,18.0095,559.04,4270.05,21.3249,488.441,99.9866,
14633.9,-27.3528,65.0127,-10655.3,0,73.6514,2617.34,-1905.74,
2749.68,21.1777,18.922,187.823,2511.8,22.9848,491.792,33.5929,
2650.33,19.3742,21.8242,690.143,267.877,8.15108,474.023,123.435,
2888.61,8.29344,6.07067,1512.54,52.5668,19.8099,516.64,270.524,
2767.32,19.3064,18.1164,599.046,2807.79,20.4925,494.947,107.142,
2762.44,21.2973,17.9908,575.906,1999.19,20.1812,494.074,103.003,
2708.98,20.5225,19.1003,266.997,2628.77,32.3062,484.512,47.7535,
2408.75,13.2122,12.4465,534.42,87.4634,19.6854,430.815,95.5832,
2754.78,21.9231,18.3059,112.796,657.71,9.06258,492.704,20.174,
2845.78,21.2823,17.6218,271.497,697.837,27.1816,508.979,48.5583,
2350.77,20.8403,18.6807,509.613,267.869,-65.2181,420.445,0,
12295.2,-47.3671,68.3806,-7767.55,0,81.3559,2199.05,-1389.26,
4348.88,-36.8782,28.9386,-158.947,252.375,97.1299,777.816,-28.4283,
2896.32,15.582,12.5719,669.015,87.6215,18.5619,518.018,119.656,
2788.85,20.3066,18.1791,681.152,288.16,-45.7395,498.798,0,
80126.5,-3.91326,69.5053,-76730.9,0,70.678,14331,-13723.6,
2778.92,20.7112,18.4875,546.15,2702.93,21.0086,497.021,97.6811,
19828.6,-168.972,33.7624,-1132.16,67.4949,106.941,3546.43,-202.492,
2829.87,20.782,17.6818,-732654,197.468,-3.64277,506.134,-0,
4008.05,-36.5199,35.2976,-315.156,167.943,94.4624,716.857,-56.3669,
39956.9,-8.17474,66.2841,-36330.8,0,68.7676,7146.46,-6497.92,
2998.24,15.8094,13.1161,574.781,92.5928,18.0035,536.247,102.802,
971.148,70.3024,18.6899,3029.59,12.5198,10.2267,173.694,541.855,
2461.14,21.1447,18.1857,525.682,1825.06,20.5254,440.186,94.0204,
13213.9,-139.812,59.8992,-3705.17,0,96.7816,2363.35,-662.685,
2828.56,20.3932,16.3291,302.861,132.644,14.8934,505.899,54.1679,
2773.34,20.0467,18.6555,514.165,1424.52,21.2969,496.024,91.9605,
2720.56,19.8746,18.9235,219.186,813.355,17.9685,486.584,39.2024,
2716.48,20.4891,18.5673,407.068,3215.07,24.5574,485.854,72.8057,
1075.64,64.7394,19.5576,3419.19,2.50336,9.9639,192.382,611.536,
2746.95,20.1456,18.488,606.455,759.115,18.2359,491.304,108.467,
55031,-8.43336,79.3074,-51417.8,0,81.2375,9842.53,-9196.29,
2611.55,19.6551,18.0915,601.69,973.113,18.6901,467.087,107.615,
2413.96,20.7953,19.1144,14.9005,328.07,0.00684224,431.746,2.66502,
2800.45,20.1704,18.1399,509.732,1764.34,22.6275,500.872,91.1677,
2748.65,21.0562,18.0503,-778765,152.696,-4.08665,491.607,-0,
2681.4,22.5851,18.0516,535.532,2163.05,22.0509,479.58,95.7821,
2809.36,19.4093,17.9996,571.928,6177.64,21.2563,502.466,102.292,
2712.21,20.8996,19.0483,552.673,3701.91,21.9296,485.09,98.8478,
3255.58,-15.8551,31.6737,-173.439,222.493,98.3692,582.275,-31.0204,
2742.64,18.7976,19.0895,258.357,2980.3,34.115,490.533,46.2083,
128.513,6004.02,2.41406,549.104,5940.62,20.0718,22.9851,98.2095,
2740.61,21.7287,18.3197,569.553,757.096,19.0583,490.17,101.867,
221.686,-1.25444,-2.36678,202.372,207.494,7.91565,0,36.1951,
2821.65,20.4658,18.0728,223.199,1507.29,21.3339,504.664,39.9201,
2837.35,19.6393,17.3691,-779588,332.952,-1.59379,507.471,-0,
625.814,54.2732,20.5402,1714.51,0,9.76462,111.929,306.647,
2928.52,17.7187,14.8931,415.421,112.629,15.5681,523.778,74.2997,
2722.35,21.7362,18.4583,618.657,1158.6,19.9264,486.904,110.649,
2401.62,3.98847,-8.45642,3504.46,0,17.9677,0,626.786,
1975.68,18.1677,19.2435,549.471,7207.01,21.7579,353.358,98.2753,
1640.8,19.6078,19.2868,51.7487,6548.52,19.8018,293.464,9.25546,
2809.99,21.2819,17.6758,-85277.5,3097.54,-2.04239,502.579,-0,
2401.58,19.7276,18.7748,466.164,952.074,20.1624,429.533,83.3754,
2780.19,21.1595,18.1008,-1.02969e+06,1349.41,-4.3816,497.249,-0,
16199.3,-37.5666,76.3038,-11926.8,0,85.2008,2897.32,-2133.16,
2695.05,19.7568,18.8541,529.715,2133.2,21.7839,482.021,94.7417,
2679.91,21.2642,18.2368,-196.791,3659.46,-0.0872799,479.312,-0,
2834.33,20.0319,16.3565,269.523,142.411,11.7438,506.931,48.2053,
2838.92,19.3928,18.0811,432.423,1074.12,23.6855,507.753,77.3406,
2800.97,20.0932,18.101,583.391,1637.76,20.5981,500.964,104.342,
2726.5,17.1705,21.5996,728.674,222.69,8.17453,487.647,130.326,
7430.16,-92.3712,33.5166,-387.258,178.071,102.273,1328.91,-69.2627,
2710.17,21.5169,18.1899,533.054,5178.89,20.8368,484.726,95.339,
2740.25,19.3854,18.3797,561.039,1007.7,19.414,490.105,100.344,
5483.48,-82.1154,43.3014,-581.062,142.493,99.997,980.743,-103.925,
2796.79,20.443,18.4886,591.274,807.39,18.5778,500.218,105.752,
2750.91,20.5985,18.3929,911.971,6195.1,6.30492,492.011,163.11,
10741,-134.735,35.9897,-599.386,147.525,107.461,1921.08,-107.203,
2898.19,18.4171,14.9025,380.133,117.603,15.3801,518.353,67.9883,
5506.33,-61.0006,53.42,-1362.7,77.4883,90.3977,984.83,-243.724,
2795.98,20.9667,17.9402,723.774,572.155,9.35158,500.073,129.45,
2777.55,19.4859,18.5025,492.929,903.189,19.9074,496.776,88.1623,
1097.62,16.5661,19.2379,613.671,6144.91,20.6961,196.314,109.758,
8694.45,-110.81,34.8999,-473.334,177.418,101.793,1555.04,-84.6577,
24994.5,-19.4642,74.5831,-21100.5,0,79.2897,4470.37,-3773.9,
5412.73,1057.15,0.250786,259.428,1073.31,20.9825,968.088,46.3997,
-1.87334e+06,-3.72338,-4.75352,968.172,87.758,26.9212,-0,173.162,
2648.72,14.3505,21.9317,753.941,397.331,8.38216,473.735,134.845,
2698.43,22.0683,18.3021,255.926,1658.93,23.2963,482.626,45.7734,
2798.49,20.9806,17.943,925.817,2799.31,5.8068,500.522,165.586,
2739.05,15.7452,21.478,625.757,287.727,11.5393,489.891,111.919,
2929.6,18.9189,15.9903,242.529,152.5,10.3453,523.972,43.3773,
1680.36,-71.3289,21.2058,722.907,208.131,8.58399,300.54,129.295,
34278.5,-9.74137,66.5632,-30642.5,0,69.5215,6130.86,-5480.55,
2685.54,19.3455,21.7953,682.159,287.987,9.13961,480.32,122.007,
2652.79,21.8842,18.0686,201.154,202.79,3.08336,474.463,35.9772,
201.625,4519.38,21.3848,610.417,4459.94,9.8249,36.0615,109.176,
2786.05,21.1297,17.7062,258.059,2681.9,20.0716,498.296,46.155,
18344.4,-175.141,37.1537,-1210.98,72.6109,108.735,3280.97,-216.588,
990.074,58.8108,19.8622,2981.78,0,9.87621,177.079,533.304,
128010,-3.46645,79.1836,-124478,0,79.9707,22895.1,-22263.5,
155.66,11.9599,23.3389,31.0122,122.778,1.40162,27.8405,5.54666,
1089.67,5.46847,4.82616,681.871,47.6892,20.3216,194.892,121.956,
2756.92,13.3029,22.0062,802.006,267.49,6.97177,493.086,143.442,
2829.99,18.8075,18.6454,881.512,552.961,5.59494,506.155,157.662,
4196.18,-36.8252,29.865,-168.941,247.464,96.7986,750.505,-30.2157,
2726.93,21.3489,18.6323,584.754,1648.78,19.0324,487.723,104.586,
2787.35,19.457,18.3574,491.996,2636.81,20.412,498.53,87.9955,
2785.31,20.2711,17.6873,490.629,6410.43,22.9592,498.165,87.751,
2718.3,20.8104,17.9041,552.48,3037.07,20.5515,486.179,98.8133,
2803.04,20.6294,17.9449,606.377,3184.08,19.4402,501.335,108.453,
2531.95,20.1567,18.3378,626.025,803.26,18.1488,452.85,111.967,
2820.91,20.367,17.9943,-783024,713.914,-0.277062,504.532,-0,
2709.87,21.3264,18.3386,582.66,1954.27,20.2747,484.672,104.211,
3520.82,-15.7929,27.2929,-110.183,273.092,98.0288,629.714,-19.7066,
2761.99,20.7469,18.7122,822.666,903.549,8.70573,493.994,147.137,
2774.26,20.6649,18.2882,326.85,6018.47,28.1315,496.188,58.4586,
684.715,18.7416,19.2578,165.05,8045.27,22.0767,122.464,29.5199,
2719.36,22.5708,18.3773,574.799,5261.73,19.9719,486.369,102.805,
2441.18,20.7338,19.0221,306.852,7020.67,21.9219,436.616,54.8818,
2704.21,22.462,17.8208,574.884,8219.78,20.4047,483.658,102.82,
2712.78,21.1415,17.8961,97.2517,1057.04,19.2049,485.192,17.3939,
1588.57,21.1352,18.8031,317.809,2002.76,18.993,284.122,56.8414,
2956.68,7.48799,6.35427,1531.83,52.5593,19.0065,528.815,273.974,
2833.43,20.4591,18.1211,283.992,1674.65,33.1653,506.771,50.7931,
46519.4,-4.69555,60.2926,-43107.2,0,62.2277,8320.19,-7709.9,
2816.14,20.5005,17.9156,194.622,3368.82,21.0991,503.678,34.8089,
2793.51,20.7951,18.2224,-722886,288.605,-0.120594,499.632,-0,
11724.9,-46.0038,66.5368,-7270.96,0,80.034,2097.04,-1300.44,
2727.93,20.7496,18.328,158.339,548.206,8.92349,487.901,28.3196,
2720.15,20.9338,18.2849,168.203,958.306,17.6062,486.511,30.0839,
2828.75,17.0053,19.4715,770.959,433.716,8.04257,505.935,137.889,
6353.04,-75.3563,47.0597,-1154.18,77.8255,90.5287,1136.27,-206.43,
2797.22,19.8952,18.0353,511.461,9530.11,21.7174,500.295,91.4769,
2960.9,17.9896,14.1544,421.431,107.543,17.4137,529.57,75.3748,
2703.51,20.961,18.6949,-8988.91,0,-89.9484,483.534,-0,
2731.39,20.5959,18.4607,634.816,1699.59,19.062,488.521,113.54,
2724.45,20.2807,18.2736,30.9758,287.499,0.585804,487.279,5.54016,
2700.34,20.8243,18.5458,553.907,6175.55,21.7613,482.967,99.0686,
3694.44,-24.234,29.7866,-161.81,252.887,89.6086,660.766,-28.9404,
1940.59,20.7216,18.7282,292.567,3133.75,30.8931,347.082,52.3267,
2734.52,20.7178,18.4149,-367.513,428.78,-2.70955,489.08,-0,
2731.78,21.6137,17.8962,172.758,212.985,-66.4914,488.591,0,
16885,-146.623,28.6545,-567.894,137.594,110.317,3019.96,-101.57,
2789.82,19.4005,18.5575,571.254,4880.19,21.6353,498.972,102.171,
2752.79,20.4392,18.5628,431.56,4113.8,24.7656,492.348,77.1863,
2718.11,21.2994,18.9337,80.7535,1103.28,20.9887,486.145,14.4431,
48260.9,-8.75925,75.2123,-44619.8,0,77.4067,8631.66,-7980.44,
15977.2,-164.655,39.1301,-1279.07,62.4931,106.665,2857.6,-228.767,
2715.08,20.7738,18.3478,249.708,4360.53,19.5258,485.603,44.6614,
2915.54,9.34749,7.60114,1106.6,62.6367,20.2793,521.457,197.92,
2776.78,18.6162,18.6055,-654567,303.524,-2.435,496.639,-0,
16222.2,-167.043,52.9574,-3180.38,0,99.319,2901.41,-568.825,
2750.15,15.6622,21.7626,739.553,313.335,8.90449,491.876,132.272,
1955.1,19.8829,18.881,593.456,3079.76,21.0922,349.678,106.142,
2796.96,20.9714,18.1839,-548.281,4338.65,-2.89307,500.248,-0,
2766.87,21.7032,18.1103,466.844,17412.6,24.132,494.867,83.497,
2748.4,20.4957,18.2076,438.12,1577.67,24.2693,491.562,78.3595,
56432.7,-8.64168,80.189,-52731,0,82.1226,10093.2,-9431.17,
2813.45,19.8606,17.7887,554.297,10771.7,20.5941,503.197,99.1382,
2815.02,20.8763,17.7645,600.753,1142.49,19.1996,503.479,107.447,
67821.9,-5.69466,73.4222,-64228,0,74.9325,12130.2,-11487.4,
2809.21,19.5775,17.8824,618,2372.6,19.6077,502.438,110.532,
2876.58,19.6222,17.246,182.216,197.84,3.02591,514.489,32.59,
2811.52,19.5434,18.3215,317.831,302.28,-2.56036,502.851,0,
3215.35,25.606,17.8012,-681.865,37.566,11.7192,575.079,-121.954,
2748.46,19.3903,18.5108,479.089,1202.07,21.6087,491.574,85.687,
2772.07,19.8215,18.2737,533.119,8837.45,21.8531,495.797,95.3505,
2752.22,20.1351,18.6091,550.119,11818.9,21.6728,492.245,98.391,
89098.9,-7.43536,95.2258,-85443.8,0,96.4419,15935.7,-15282,
2756.43,19.6258,18.6297,580.836,6981.68,20.5759,492.999,103.885,
2719.35,19.738,18.0735,487.03,6111.73,23.4228,486.367,87.1074,
3547.13,-20.5123,30.1291,-156.355,228.194,100.2,634.419,-27.9647,
2781.04,20.1886,18.7429,359.317,4088.41,27.048,497.4,64.2654,
2890.57,19.9614,17.6153,-749291,278.278,-3.75763,516.99,-0,
2140.52,20.0962,19.7122,561.518,5527.24,21.9079,382.842,100.43,
4181.6,-32.8756,28.6663,-139.687,253.087,107.744,747.896,-24.9836,
2820.77,19.6988,18.4356,-1507.91,2214.42,-127.462,504.507,-0,
2696.07,21.551,18.4666,597.364,2879.04,21.0028,482.204,106.841,
-4027.73,60.335,84.3684,6771.47,0,70.1111,-720.377,1211.11,
7114.6,-76.8587,27.9521,-216.626,243.305,98.9243,1272.48,-38.7445,
3660.6,-25.8947,29.9814,-149.658,257.821,96.7926,654.713,-26.767,
2810.66,19.9765,18.2537,513.151,2759.14,22.7668,502.699,91.7791,
2511.57,-3.6006,-27.1387,3536.02,0,18.2463,0,632.433,
2848.7,19.2003,17.8958,137.432,683.605,7.40918,509.502,24.5803,
2743.14,21.3727,18.1878,593.321,6495.75,20.7498,490.622,106.118,
2660.03,17.2238,21.3762,670.55,197.738,10.196,475.758,119.931,
3138.92,10.6761,8.64431,1146.04,67.4616,19.7496,561.41,204.975,
2833.34,20.0428,17.9113,507.02,1617.74,21.9357,506.754,90.6826,
2559.82,6.25214,5.11246,1546.19,47.5415,19.2049,457.834,276.543,
2823.33,20.3997,18.2714,634.588,6436.81,19.8376,504.964,113.499,
15311,-141.436,28.1306,-447.62,177.627,109.909,2738.44,-80.0587,
2821.99,19.7179,18.252,-699042,2.5017,-91.4181,504.724,-0,
20295.6,-17.3146,65.403,-16525.1,0,70.9152,3629.95,-2955.58,
5857.93,-61.4687,28.0384,-181.831,272.548,94.6883,1047.72,-32.5212,
2672.56,23.3789,18.2829,560.772,5264.26,19.9482,477.998,100.296,
18897.3,-18.2926,65.2343,-15159.3,0,71.1687,3379.87,-2711.3,
2761.33,20.7441,18.1271,418.445,938.26,22.9331,493.876,74.8407,
2785.12,19.6772,18.6197,714.317,653.161,11.1545,498.131,127.759,
2165.67,19.2004,17.3142,187.214,142.525,11.8151,387.34,33.4841,
2779.19,21.3721,17.8464,643.694,563.817,13.7933,497.069,115.127,
2732.78,21.1021,18.5603,27.6854,877.321,24.5548,488.769,4.95164,
2905.1,18.4796,16.46,247.521,148.113,11.7487,519.589,44.2702,
2763.81,19.6518,18.3016,310.818,6234.65,28.2491,494.319,55.5911,
2821.09,20.9407,17.85,633.686,3268.36,19.3674,504.564,113.337,
1546.85,18.8351,18.1612,483.438,3129.82,22.8586,276.66,86.465,
2707.37,20.0015,18.7226,603.135,192.842,-65.0489,484.224,0,
4253.17,-38.0804,30.6305,-186.729,227.414,100.501,760.698,-33.3972,
6858.43,-70.4081,27.3128,-203.838,237.294,99.8526,1226.66,-36.4573,
2728.71,21.659,18.193,514.249,4879.6,21.8586,488.041,91.9755,
2932.76,16.3934,13.9389,509.327,102.861,17.3031,524.537,91.0953,
2750.34,21.0608,18.2078,376.906,6192.45,26.2982,491.91,67.4113,
2762.5,21.6464,18.1865,122.626,1173.89,23.2826,494.085,21.9322,
2736.58,22.3056,17.9908,-753437,0,-0.00179425,489.448,-0,
2805.48,20.1188,17.8564,246.739,1637.6,22.262,501.771,44.1303,
2825.8,21.64,18.1574,862.538,1609.37,8.74243,505.406,154.269,
7238.96,-102.415,52.2136,-1304.62,82.5032,98.6375,1294.72,-233.337,
2799.49,20.5505,17.7918,-478.759,342.789,-4.82829,500.701,-0,
2795.91,19.8844,18.0667,446.499,4174.17,24.9635,500.06,79.8581,
25315.4,-15.9285,69.743,-21495.6,0,74.2191,4527.76,-3844.57,
2876.85,17.6151,14.5171,447.815,102.56,17.4473,514.536,80.0935,
52579.4,-6.35311,70.1506,-49084.4,0,72.0398,9404.04,-8778.95,
2804.1,18.6406,18.7455,276.752,523.195,13.1964,501.525,49.4983,
14035.5,-153.067,54.8895,-3083.91,0,99.0683,2510.32,-551.571,
2781.22,19.617,18.7365,870.04,662.08,7.4036,497.433,155.61,
2789.72,21.4526,18.1125,598.556,1303.33,20.0249,498.954,107.054,
2767.61,20.7163,18.6141,527.416,2453.56,21.3569,494.998,94.3305,
2656.04,21.0396,18.9132,998.213,1799.28,5.78567,475.043,178.535,
953.04,17.5604,19.5218,489.998,1492.14,22.2084,170.455,87.6382,
15108.4,-151.372,35.8192,-1004.76,82.451,105.039,2702.2,-179.706,
7245.31,3.47567,0.437381,2585.54,22.5618,19.0671,1295.85,462.435,
2770.73,19.9426,17.9477,580.439,11816.1,20.5236,495.557,103.814,
2826.68,18.7404,18.3748,555.429,10713,21.8497,505.563,99.3409,
11809.7,-125.255,51.8883,-2807.9,0,92.1983,2112.21,-502.205,
244.67,6243.78,23.2228,596.949,6192.52,7.02024,43.7603,106.767,
2766.57,20.3829,18.2415,516.45,747.371,20.0447,494.813,92.3692,
2780.39,16.7451,20.7489,717.659,383.551,8.85784,497.284,128.356,
789.596,65.3855,20.3088,2783.37,0,11.3063,141.223,497.818,
3594.83,-21.323,28.3875,-120.969,268.429,100.374,642.951,-21.6358,
1228.29,53.1415,19.3345,3488.8,0,9.06121,219.685,623.987,
2776.37,16.9328,20.2498,771.545,423.29,8.41157,496.564,137.994,
778.656,19.4566,20.8738,607.93,2558.71,19.8585,139.266,108.731,
2765.33,21.0038,18.1891,859.088,2807.99,6.71477,494.59,153.651,
241.778,1188.53,22.2148,655.625,1129.26,7.44395,43.2431,117.261,
6650.94,-82.6491,35.5447,-468.392,137.601,101.607,1189.55,-83.7738,
2869.3,18.9897,17.8321,147.538,2368.94,23.3111,513.186,26.3878,
2740.19,22.0209,18.4714,537.679,1308.43,20.694,490.095,96.1661,
2759.87,20.5,18.2482,602.995,2504.02,20.3168,493.615,107.848,
17742.2,-151.62,28.5347,-553.803,157.552,109.625,3173.27,-99.0499,
2781.88,20.6835,18.113,482.842,953.384,20.6586,497.552,86.3584,
16307.3,-123.005,24.0354,-363.215,178.172,109.001,2916.64,-64.9625,
2809.04,19.3843,16.0359,338.918,122.494,14.7771,502.408,60.617,
1207.1,19.5722,19.3406,39.0263,277.628,1.06607,215.895,6.98002,
2797.17,21.2775,18.0221,565.7,2278.61,20.8144,500.285,101.178,
56930.2,-7.2357,74.5224,-53293,0,76.3547,10182.2,-9531.68,
38137,-9.107,68.733,-34533.7,0,71.4205,6820.96,-6176.5,
2646.61,17.7158,15.9827,307.783,122.811,12.7642,473.357,55.0482,
2820.72,19.6007,18.1679,679.525,2803.18,18.555,504.497,121.536,
31841.6,-15.6416,77.8629,-28036.6,0,81.4675,5695,-5014.47,
49374.2,-198.406,20.487,-626.643,167.635,113.995,8830.78,-112.078,
257.3,56.7764,22.0334,771.044,0,10.8162,46.0192,137.904,
2865.09,18.7922,18.8305,863.678,623.473,9.37244,512.433,154.472,
2762.93,20.9736,18.5691,779.932,1582.29,7.949,494.161,139.494,
2891.85,18.3803,14.531,463.953,107.747,15.7526,517.219,82.98,
3086.61,9.583,8.35709,1227.87,62.4681,19.5461,552.052,219.61,
2836.9,19.4389,17.6447,733.407,1023.29,9.11953,507.391,131.173,
2753.67,20.3923,17.9427,373.837,1048.08,26.4311,492.505,66.8623,
57106.9,-7.25456,75.9814,-53536.9,0,77.8044,10213.8,-9575.3,
14235.6,-36.0496,71.1885,-10080.8,0,81.1735,2546.1,-1802.99,
2964.59,18.4349,15.8037,323.925,132.829,12.2846,530.229,57.9353,
4532.95,-47.941,31.7815,-206.176,237.347,98.2209,810.738,-36.8754,
728.773,20.3516,17.931,49.2946,178.008,6.44565,130.344,8.81654,
2677.71,19.6038,20.7323,144.549,337.849,7.94041,478.92,25.8532,
2798.23,21.7955,18.0339,606.07,2047.94,19.71,500.476,108.398,
2856.92,18.6609,18.5285,173.219,532.94,5.48507,510.972,30.9809,
2814.67,19.8136,18.1373,183.441,208.104,4.11686,503.416,32.8092,
2821.99,20.4084,17.9374,55.3286,203.209,-31.9966,504.725,0,
2781.3,20.9336,18.1119,136.251,718.473,15.1655,497.447,24.369,
2739.16,19.6748,18.8775,475.51,5064.47,21.7705,489.911,85.0469,
2756.37,20.4387,18.6353,-688862,207.709,-20.9605,492.989,-0,
2753.85,20.3241,18.0042,554.124,2212.13,22.0809,492.537,99.1075,
2901.95,18.704,15.4304,368.791,117.563,14.8497,519.026,65.9598,
2953.6,19.0227,15.2794,360.399,117.824,15.1918,528.264,64.4589,
9082.59,-105.929,33.6077,-502.702,147.869,102.817,1624.46,-89.9103,
2775.88,20.243,16.3949,240.333,147.398,10.6914,496.477,42.9846,
2834.46,19.2122,16.4577,276.659,142.827,12.0719,506.955,49.4816,
2751.83,18.4042,20.5523,159.239,312.624,7.50638,492.175,28.4806,
20416.9,-171.246,34.7423,-1284.62,62.4715,104.929,3651.64,-229.76,
2862.5,20.0503,17.7838,117.897,5427.55,26.9695,511.97,21.0864,
2431.64,20.849,18.5203,562.962,2079.88,20.1306,434.909,100.688,
10865.4,-123.368,33.8176,-575.499,142.734,104.927,1943.32,-102.93,
18360,-162.784,33.9215,-1044.71,82.4911,105.95,3283.77,-186.851,
11464.4,-108.471,62.4121,-4169.12,0,91.5605,2050.45,-745.664,
2513.17,20.673,18.6429,96.0429,2387.37,26.1574,449.49,17.1777,
2773.88,19.4347,19.183,817.091,573.375,7.3686,496.12,146.14,
3012.1,18.1004,15.7137,303.426,122.485,15.6488,538.726,54.2689,
2769.91,20.5922,18.2069,275.197,4092.37,22.181,495.409,49.2201,
3866.92,-36.976,39.7649,-412.98,148.039,95.5569,691.616,-73.8632,
2793.08,19.5352,18.5325,571.597,597.761,17.2008,499.553,102.232,
2787.92,20.4317,18.2478,138.483,192.834,-36.1576,498.63,0,
3018.8,26.0899,17.3101,436.698,127.672,12.338,539.924,78.1053,
2797.27,20.8901,18.0745,400.127,1313.31,24.3066,500.304,71.5644,
2764.7,20.2248,17.9302,355.916,1418.54,19.8547,494.478,63.657,
49654.4,-139.869,14.1227,-166.913,207.359,215.027,8880.89,-29.8531,
2700.22,20.9457,18.3904,-77295.3,397.245,-1.96386,482.945,-0,
2751.36,21.7918,18.2114,479.661,1528.25,20.7868,492.092,85.7893,
