Elec Peak Const,Most Probable Value Elec (ns),Sigma Elec (Multiplier),Gamma Peak Const,Most Probable Value Gamm (ns),Sigma Gamma (Multiplier),Corrected Height Electron,Corrected Height Gamma,
268.447,12.2025,20.1773,120.751,7155.44,21.8942,48.0128,21.5968,
264.963,9.40595,22.056,110.728,4558.47,20.1291,47.3897,19.8041,
241.736,15.3026,22.0547,110.989,12384.1,23.0137,43.2354,19.8508,
269.514,11.4354,21.0104,126.751,1549.61,21.0459,48.2037,22.67,
223.727,20.1976,23.8319,116.557,15831,21.9366,40.0145,20.8467,
-188.785,-3.17783,-1.77162,110.843,2212.43,22.4996,-0,19.8248,
284.34,7.35137,20.0261,18.7953,298.234,0.000786233,50.8554,3.36161,
263.887,17.9895,19.9879,130.546,8353.61,21.7467,47.1973,23.3487,
243.032,17.4647,20.3297,124.48,2424.18,21.5841,43.4673,22.2638,
255.949,20.3941,19.82,113.626,6366.76,19.9052,45.7776,20.3225,
256.222,13.9324,22.3136,83.2846,5847.57,29.148,45.8264,14.8958,
252.823,6.67842,23.3999,109.162,488.674,23.7522,45.2185,19.524,
301.382,6.55062,20.4697,112.031,9763.07,22.2095,53.9034,20.0372,
251.977,18.8931,19.9428,106.008,4097.24,25.9027,45.0671,18.96,
263.432,13.6576,20.6957,117.023,2552.07,19.6294,47.1159,20.93,
256.838,14.6829,21.9584,122.385,2945.57,22.7264,45.9365,21.8891,
262.742,13.3395,19.7703,111.357,12894.7,25.2784,46.9924,19.9167,
254.832,8.79507,23.7489,149.528,257.668,11.0841,45.5777,26.7437,
292.153,-1.1764,22.2933,82.2579,5188.93,26.0633,52.2529,14.7122,
271.028,8.93335,20.6798,98.8234,3231.97,26.14,48.4745,17.675,
245.032,10.3186,22.179,98.6974,3350.43,24.1933,43.8251,17.6524,
306.635,-3.94279,23.5146,116.843,2438.49,25.5266,54.8429,20.8978,
332.265,-4.5009,20.6091,150.3,92.7083,12.7008,59.427,26.8818,
267.698,13.6553,20.553,69.3396,9619.46,30.7859,47.879,12.4017,
268.228,12.1493,22.792,176.792,313.066,8.27782,47.9738,31.62,
326.682,-11.4965,23.5976,166.696,503.571,8.70987,58.4284,29.8143,
289.623,13.3901,20.4276,114.021,738.278,25.568,51.8002,20.3931,
236.236,20.0694,21.1324,92.2657,13838.3,27.5113,42.2518,16.5021,
275.742,16.6291,18.5225,64.9536,6025.85,33.3763,49.3176,11.6172,
223.32,23.339,21.6487,122.015,4048.46,22.4827,39.9417,21.8229,
260.124,7.52881,21.9848,116.865,2508.39,24.2457,46.5242,20.9018,
270.149,11.1613,19.0625,114.467,4598.55,21.2547,48.3173,20.4729,
800,0,1,400,0,1,143.083,71.5417,
800,0,1,400,0,1,143.083,71.5417,
230.58,19.2144,22.7114,84.2521,12844.4,28.348,41.2401,15.0688,
249.172,10.5161,21.1154,112.032,3418.87,22.5893,44.5655,20.0375,
296.773,1.67912,22.1864,97.9071,7310,24.9062,53.0791,17.5111,
302.264,6.75193,18.9039,64.6502,2406.82,36.2799,54.0612,11.563,
247.396,12.2757,21.713,27.9268,227.792,0.00133599,44.2478,4.99483,
221.738,15.9595,21.9253,105.982,9697.46,23.3329,39.6587,18.9553,
254.227,9.5023,21.1778,99.5213,5891.99,23.4967,45.4696,17.7998,
275.32,12.2173,20.0406,101.11,3448.53,24.8029,49.2422,18.0839,
505.261,-39.8294,22.1309,145.231,262.885,8.3207,90.3681,25.9752,
248.5,21.2168,20.6591,116.637,669.292,20.9175,44.4453,20.8611,
253.074,7.99693,6.77557,136.067,52.5323,21.1672,45.2633,24.3362,
231.555,13.2104,23.3485,115.757,2739.36,23.013,41.4146,20.7035,
225.667,21.4031,21.0217,145.364,12440.5,19.5921,40.3615,25.999,
-43.698,3433.51,2.58241,128.563,3485.52,20.3502,-7.81556,22.9941,
241.43,13.8231,21.3394,122.496,2362.37,20.6935,43.1807,21.9089,
291.642,5.7729,21.229,115.004,4690.89,24.1792,52.1613,20.569,
267.706,10.0131,21.4482,102.507,3704.85,28.0931,47.8804,18.3338,
239.415,20.0142,20.0572,102.999,16030,23.6634,42.8204,18.4219,
262.571,11.4929,22.4049,113.793,4415.6,23.1433,46.9618,20.3524,
276.318,9.50457,20.4371,89.1518,6675.36,22.1527,49.4206,15.9452,
242.865,17.0616,20.9805,108.376,2092.7,24.0097,43.4373,19.3834,
352.967,-15.5395,22.461,104.202,2172.92,23.242,63.1297,18.6369,
245.06,13.7756,22.1931,109.545,5137.92,21.0666,43.83,19.5926,
250.281,11.3846,23.2479,121.369,9832.69,20.8193,44.7639,21.7073,
257.464,7.22197,21.6665,118.823,5052.22,23.2202,46.0486,21.252,
231.466,20.2055,23.131,44.1289,13541.2,46.8259,41.3986,7.89264,
297.988,-2.39689,21.2586,118.587,818.022,19.161,53.2964,21.2097,
270.537,13.3922,21.0113,138.794,9171.75,19.8879,48.3866,24.8239,
236.281,18.2652,20.0645,178.105,3364.4,8.94228,42.2598,31.8548,
257.927,21.5672,20.1213,71.363,6852.57,28.9923,46.1313,12.7636,
271.91,-0.714757,22.4096,110.289,7210.46,21.6341,48.6323,19.7256,
247.579,17.0696,20.1571,194.838,2462.92,9.48945,44.2806,34.8477,
267.218,10.0636,21.5246,94.5914,2449.67,25.1451,47.7931,16.9181,
244.189,10.4018,22.8956,92.7682,1154.82,24.3762,43.6742,16.592,
267.213,3.00992,22.4736,113.929,722.504,22.2255,47.7921,20.3767,
330.284,-2.73861,20.6354,123.679,7160,20.6687,59.0726,22.1205,
246.458,15.7895,22.2162,92.039,172.96,20.7017,44.0801,16.4616,
279.207,7.52642,20.6093,121.274,9188.16,22.9225,49.9373,21.6904,
273.526,7.75474,21.4468,110.177,2522.62,23.1353,48.9212,19.7056,
257.022,14.6745,22.3203,117.729,5050.75,23.3014,45.9694,21.0563,
266.457,10.7776,20.5632,141.813,392.478,13.9429,47.657,25.3639,
260.967,14.7478,20.4388,96.2392,7617.31,24.5875,46.675,17.2128,
800,0,1,400,0,1,143.083,71.5417,
230.488,17.1555,20.3165,88.5094,1897.83,28.4813,41.2236,15.8303,
278.383,15.4033,18.3873,144.893,7838.73,9.1176,49.7899,25.9146,
239.441,19.4774,20.4514,111.054,5612.17,20.3683,42.825,19.8625,
270.243,5.72226,21.7613,114.88,20074.7,18.4204,48.3341,20.5467,
241.961,22.1819,20.4094,101.874,14037.4,25.3416,43.2757,18.2207,
247.431,15.1189,21.3489,132.192,3457.22,18.3984,44.254,23.6431,
258.562,16.9346,20.1792,147.728,368.153,8.61792,46.2449,26.4218,
266.278,9.66525,21.8395,116.173,793.861,20.8464,47.6249,20.7781,
238.735,16.7407,22.0525,62.9718,1829.8,36.3318,42.6987,11.2628,
241.786,2.0509,30.008,159.532,112.747,9.30907,43.2444,28.5329,
262.12,10.9403,20.5329,91.5002,7884.83,29.0637,46.8812,16.3652,
800,0,1,400,0,1,143.083,71.5417,
243.85,20.4813,20.3113,128.112,3317.09,19.5102,43.6135,22.9134,
266.057,7.61824,22.1033,111.135,2682.95,22.2767,47.5854,19.8769,
246.965,20.6351,22.1745,110.957,688.403,21.4953,44.1707,19.8451,
292.089,7.54819,21.3518,110.837,8927.25,25.8158,52.2412,19.8237,
313.874,-6.69002,22.3295,138.275,442.406,10.9824,56.1376,24.731,
248.157,18.4594,20.5684,103.986,1392.37,21.9041,44.384,18.5983,
246.496,17.7015,20.7832,91.4095,2573.19,27.372,44.0869,16.349,
258.473,10.4017,21.841,115.195,1224.45,19.6796,46.2289,20.6032,
266.103,19.1081,19.5921,102.32,9370.01,25.0996,47.5936,18.3003,
266.166,17.0623,19.6905,124.973,1852.61,18.777,47.6049,22.3519,
289.889,8.184,20.0185,104.939,1534.17,25.595,51.8479,18.7687,
318.311,0.041255,19.49,151.842,1988.89,8.15803,56.9313,27.1576,
276.182,5.87278,21.87,121.751,2909.06,23.0028,49.3963,21.7757,
262.515,18.6631,19.6233,94.4042,952.282,24.9338,46.9519,16.8846,
241.425,18.1653,21.4269,106.406,4705.78,22.4072,43.1799,19.0312,
271.526,2.47858,24.4999,162.226,187.961,10.8372,48.5635,29.0147,
254.176,14.3077,20.4693,115.332,1948.78,25.2261,45.4605,20.6275,
261.932,16.3408,20.7143,125.471,4157.31,20.1219,46.8476,22.4411,
706.541,-193.556,50.0527,-66.6223,147.779,84.6028,126.368,-11.9157,
285.336,10.869,20.9658,105.264,9410.13,22.57,51.0336,18.8268,
270.593,13.6223,20.2251,127.444,4962.19,19.986,48.3967,22.7939,
223.165,10.5729,23.625,120.69,7455.51,23.4465,39.9139,21.586,
233.624,14.834,22.506,90.8635,2769.25,27.6606,41.7847,16.2513,
800,0,1,400,0,1,143.083,71.5417,
258.502,4.19293,22.15,104.3,7106.73,29.2108,46.2341,18.6546,
249.43,12.9775,21.0885,26.3682,77.7267,9.28494,44.6117,4.71606,
238.869,14.9076,23.3339,64.7854,3145.11,34.7287,42.7227,11.5871,
245.39,8.54106,22.3208,76.0285,988.274,25.6624,43.889,13.598,
262.997,12.2989,20.6572,131.442,8380.16,21.6418,47.038,23.509,
257.475,14.0332,21.7989,108.364,4014.88,23.0196,46.0504,19.3813,
281.228,9.27792,19.9953,125.778,13486,23.493,50.2988,22.4959,
245.29,12.5724,22.8644,88.4325,6293.51,29.9816,43.8711,15.8165,
255.498,19.238,20.7596,119.666,973.074,21.1781,45.6968,21.4028,
227.733,18.5173,22.1448,133.549,1828.13,19.4493,40.731,23.8858,
800,0,1,400,0,1,143.083,71.5417,
524.616,-55.8231,25.6424,168.241,162.597,6.11358,93.8297,30.0906,
251.748,16.2131,21.2612,112.522,3812.05,21.1238,45.0262,20.1249,
276.084,8.86101,19.213,124.77,723.489,18.096,49.3787,22.3156,
245.454,12.2989,20.2087,116.726,4882.49,19.934,43.9005,20.877,
265.009,5.88671,22.176,114.671,5820.06,22.0505,47.398,20.5094,
396.211,18.6852,18.6221,22.4792,127.521,10.9337,70.8639,4.02049,
252.305,14.3235,20.7294,43.508,3543.72,40.503,45.1258,7.78159,
268.379,5.52913,20.4858,128.001,1623.89,20.3989,48.0008,22.8936,
254.83,15.9526,21.6506,123.198,29536.7,20.5547,45.5773,22.0345,
286.214,0.381477,21.143,88.741,7717.92,28.1013,51.1905,15.8717,
267.085,13.3465,20.528,69.0136,2998.77,33.4401,47.7692,12.3434,
250.633,15.5082,20.4738,80.2146,2714.41,28.0574,44.8268,14.3467,
205.06,3.79252,4.96452,248.869,57.4609,24.0429,36.6758,44.5112,
271.524,14.7626,19.7008,96.1151,3575.44,24.9042,48.5633,17.1906,
800,0,1,400,0,1,143.083,71.5417,
257.919,-1.92654,23.2266,43.1874,1784.1,50.0434,46.1298,7.72424,
223.245,15.9991,22.5555,118.048,7802.31,21.0019,39.9282,21.1134,
300.998,1.58354,20.6291,111.387,7512.52,21.091,53.8348,19.922,
273.169,10.9709,19.6651,120.538,1679.38,20.0016,48.8574,21.5586,
265,14.0107,20.1052,87.8481,3488.89,32.4083,47.3964,15.712,
259.301,18.0903,21.7213,91.3401,2098.23,26.7866,46.3771,16.3365,
250.543,10.9987,22.092,136.47,8677.99,18.244,44.8106,24.4082,
245.71,13.5965,20.5823,118.525,3398.08,22.1029,43.9462,21.1986,
243.424,16.1265,21.2816,78.5144,9839.03,27.1058,43.5374,14.0426,
275.566,8.74861,20.4372,102.975,2668.73,24.4127,49.286,18.4175,
238.082,16.4108,23.9436,163.197,6339.26,9.05351,42.582,29.1884,
255.572,18.7738,21.2532,113.123,3657.82,23.066,45.7101,20.2325,
237.395,18.3467,21.1394,-22691.4,212.825,-18.1029,42.4591,-0,
268.812,11.8137,22.0561,104.343,2952.49,24.8527,48.0781,18.6621,
319.021,-6.39981,20.5295,112.665,15225.6,21.1892,57.0583,20.1506,
254.467,10.2424,22.9909,103.471,1728.71,20.3853,45.5125,18.5062,
253.947,19.1343,20.7137,61.1789,2687.81,33.0363,45.4194,10.9421,
264.251,20.9168,19.2706,49.5549,10016.7,36.8734,47.2623,8.8631,
276.341,9.03356,21.7053,129.394,1142.75,19.9366,49.4248,23.1427,
242.998,17.3525,19.9927,68.593,4225.48,31.8868,43.4611,12.2681,
236.628,20.234,21.3736,162.748,283.546,9.73696,42.3219,29.1082,
267.546,12.0041,19.3456,70.2275,1569.67,29.702,47.8516,12.5605,
263.814,5.42781,23.0246,105.852,10659,24.6758,47.1843,18.9321,
283.939,9.85916,19.2123,108.427,5732.18,24.3643,50.7837,19.3926,
245.104,14.9656,21.2148,121.693,4325.63,21.687,43.8378,21.7653,
246.524,12.963,22.7944,93.5669,8116.91,26.3613,44.0918,16.7348,
800,0,1,400,0,1,143.083,71.5417,
233.679,15.9216,22.4636,144.002,797.361,16.7732,41.7944,25.7553,
266.513,5.48591,21.9351,132.763,5478,16.1357,47.6669,23.7453,
351.895,-17.7865,21.1861,131.638,2603.99,21.8302,62.9379,23.544,
283.173,8.40745,20.5209,120.151,3727.6,24.5625,50.6466,21.4895,
246.343,16.3608,20.3522,89.0276,22153.4,29.1372,44.0595,15.923,
255.759,14.3737,20.5069,112.074,18663.9,23.1903,45.7435,20.0449,
264.536,11.4231,20.6601,104.721,22321.6,22.0155,47.3134,18.7299,
224.495,18.7359,21.953,122.636,4574.82,21.8413,40.1518,21.9339,
284.199,12.9666,19.698,91.8798,1219.78,23.5472,50.8302,16.4331,
262.68,8.14318,22.868,84.2112,8018.48,26.7836,46.9814,15.0615,
264.139,8.45418,22.0398,107.835,4355.57,25.1182,47.2424,19.2867,
250.115,12.9134,21.0128,100.981,1662.25,24.841,44.7342,18.0608,
212.756,22.9576,21.1974,129.401,1480.1,20.4649,38.0523,23.1439,
407.801,14.8751,9.44138,141.254,77.5323,20.7405,72.9368,25.2638,
256.526,14.2523,20.1278,106.385,5809.08,22.6133,45.8807,19.0273,
255.036,9.37408,21.4871,109.217,9739.9,21.4654,45.6143,19.5338,
265.172,11.6182,21.4781,98.9687,10471,26.6709,47.4271,17.701,
280.392,0.300397,20.2882,78.2558,4391.71,26.2005,50.1493,13.9964,
286.387,8.27573,20.8145,122.506,4597.16,21.9007,51.2215,21.9108,
260.448,14.0329,20.5428,111.355,3734.1,20.7787,46.5822,19.9163,
263.324,16.0081,19.8888,134.298,2327.25,22.3245,47.0967,24.0198,
291.507,38.4863,23.4451,65.2473,172.386,0.0561,52.1372,11.6698,
240.314,17.1123,22.0081,119.195,1579.6,24.8246,42.9812,21.3185,
285.785,36.3213,23.9848,66.9892,127.483,2.78266,51.1138,11.9813,
237.434,14.7639,23.6016,141.109,378.038,10.4158,42.4661,25.2379,
279.06,6.68575,20.89,123.145,3593.26,22.5094,49.911,22.0251,
261.267,9.1858,20.3146,94.0854,11748.6,24.9361,46.7288,16.8276,
259.088,17.8146,20.5966,94.8013,1560.05,25.4807,46.339,16.9556,
800,0,1,400,0,1,143.083,71.5417,
286.524,2.55582,21.7925,94.3668,1904.56,27.2497,51.2461,16.8779,
234.34,19.1086,21.7481,47.7254,2662.58,38.1852,41.9126,8.53589,
291.595,6.06988,20.0922,150.965,1363.87,17.3098,52.153,27.0007,
241.536,20.8082,21.8883,80.7886,804.278,30.1074,43.1997,14.4494,
259.813,14.6252,20.4915,105.32,3195.36,26.3881,46.4686,18.8369,
244.488,11.2332,21.1681,156.706,6648.34,8.9619,43.7277,28.0276,
245.684,7.0763,23.0928,131.433,2654.97,21.3771,43.9416,23.5073,
269.021,9.73064,20.3606,75.4951,11546.1,28.9325,48.1155,13.5026,
249.719,22.4566,19.9966,96.7208,3478.47,26.0882,44.6634,17.2989,
274.016,7.82849,21.8849,126.676,2192.88,20.7512,49.009,22.6566,
251.992,12.687,21.3164,121.716,1705.04,20.4658,45.0699,21.7694,
280.028,7.86343,20.2547,93.9099,1137.96,22.7569,50.0841,16.7962,
264.252,8.64531,21.3445,115.342,11185.2,25.6303,47.2625,20.6295,
247.739,9.773,22.7521,116.565,972.702,21.4598,44.3092,20.8481,
282.526,4.49758,21.5776,119.386,4033.95,21.911,50.5309,21.3527,
250.447,14.5613,21.6612,116.058,2059.35,23.1548,44.7935,20.7575,
277.554,4.15273,22.0584,109.808,3546.67,23.5453,49.6417,19.6396,
279.624,16.5528,19.508,89.4948,948.407,25.053,50.0119,16.0065,
264.338,6.79704,21.9995,95.7754,1562.31,24.2796,47.2779,17.1298,
1579.53,8244.39,1.40876,79.6056,7754.92,29.1426,282.506,14.2378,
270.964,15.4933,19.3206,102.549,4372.51,24.2425,48.463,18.3414,
291.174,3.13875,20.8613,47.892,10221.7,39.2256,52.0777,8.56568,
269.336,15.1794,22.183,131.53,10996.1,19.1236,48.1718,23.5247,
256.83,21.1834,19.7408,115.996,1589.65,22.7591,45.9351,20.7464,
238.794,12.8501,21.1619,157.29,137.916,14.4601,42.7094,28.132,
1421.07,-70.1733,16.12,124.763,207.399,9.79052,254.164,22.3143,
258.579,6.28973,22.4267,103.364,1553.41,22.7539,46.248,18.487,
247.38,12.6153,20.0173,89.6057,593.94,24.9813,44.2449,16.0264,
218.618,22.5383,22.8198,97.6813,7173.99,21.1681,39.1008,17.4707,
227.273,29.1471,27.8135,42.4607,147.76,23.6651,40.6487,7.59427,
272.241,11.2775,19.7224,119.774,1598.83,22.4667,48.6914,21.422,
254.04,19.227,20.9958,109.029,938.711,23.4601,45.4361,19.5003,
278.672,6.30005,20.6275,119.716,11118.6,23.7471,49.8416,21.4117,
259.105,12.4098,21.7033,114.515,5987.56,21.2486,46.342,20.4815,
238.983,24.1785,20.7208,98.0302,2443.22,25.3607,42.7432,17.5331,
255.715,5.24454,23.4809,111.113,4074.94,24.5792,45.7356,19.873,
295.057,1.21326,21.6395,111.721,5925.43,22.2908,52.7721,19.9817,
242.968,12.9373,21.6731,100.448,508.786,21.8306,43.4559,17.9655,
287.654,3.0154,22.0354,117.003,12681.7,20.8895,51.4481,20.9265,
254.618,17.0988,21.239,68.771,2718.65,36.1916,45.5395,12.3,
253.178,10.2045,24.1692,98.2933,2947.28,24.0602,45.2819,17.5802,
253.285,16.2728,20.479,114.858,5103.21,22.3269,45.301,20.5427,
244.275,16.7995,21.2196,120.425,1597.2,22.4631,43.6896,21.5385,
285.577,8.48885,20.6622,100.433,2922.33,26.1976,51.0766,17.9629,
239.258,20.433,21.5032,133.382,4797.7,19.1183,42.7924,23.856,
294.734,-0.0475935,22.6058,156.292,288.126,7.75274,52.7144,27.9535,
295.782,4.14258,21.134,100.06,8949.37,26.2055,52.9018,17.8961,
217.915,19.1483,23.0579,102.422,923.746,24.3725,38.975,18.3187,
230.84,18.9813,22.2856,113.66,4581.75,22.3751,41.2866,20.3285,
309.515,0.163525,21.1511,99.262,2660.35,24.0435,55.358,17.7534,
800,0,1,400,0,1,143.083,71.5417,
234.944,20.9002,20.5074,75.2424,1328.44,30.5869,42.0207,13.4574,
261.247,3.74456,22.2084,120.683,4289.36,22.3057,46.7252,21.5847,
269.099,4.1482,21.6755,105.107,1434.31,21.5047,48.1294,18.7989,
263.777,7.97635,21.626,118.216,1353.49,21.3918,47.1775,21.1433,
259.981,7.63071,21.1043,95.7677,1688.01,24.8232,46.4987,17.1285,
258.286,16.4997,21.5561,100.549,14473.9,22.8457,46.1956,17.9836,
244.344,18.2226,20.4523,123.085,6948.53,19.0827,43.7019,22.0143,
326.437,13.1106,8.6479,152.293,92.4422,24.954,58.3846,27.2383,
233.097,21.0628,21.9052,112.636,13242.7,19.5754,41.6903,20.1454,
260.63,13.51,20.1849,74.5094,2367.45,31.4014,46.6147,13.3263,
277.746,4.78862,21.2795,96.7907,9451.01,23.0008,49.676,17.3114,
275.079,20.0175,18.0374,95.0641,3559.16,24.3477,49.1989,17.0026,
262.206,10.2675,20.3704,94.1808,3069.67,27.7971,46.8966,16.8446,
254.664,21.6858,21.7884,121.029,6993.86,19.9797,45.5476,21.6465,
245.461,11.687,21.93,119.375,1174.13,20.8362,43.9018,21.3506,
255.243,20.954,21.1874,103.632,9743.56,25.6245,45.6512,18.5349,
270.274,11.9155,21.2639,123.658,6654.49,20.8209,48.3397,22.1168,
270.203,17.0662,20.6889,120.044,1718.87,20.7599,48.327,21.4703,
263.573,12.2018,20.7816,109.349,2912.35,25.0792,47.1411,19.5576,
334.057,-9.66156,22.8772,178.806,337.835,6.05103,59.7475,31.9802,
225.01,17.2785,22.4321,108.257,8185.93,25.6907,40.244,19.3622,
264.954,11.8727,20.5807,119.3,5945.55,20.4614,47.3881,21.3372,
250.689,19.2212,21.5935,220.42,1701.88,6.32624,44.8368,39.4231,
49.5078,6431.27,25.5327,152.5,6375.75,6.16397,8.85468,27.2752,
262.104,18.7992,21.0619,38.8717,1043.78,39.1188,46.8784,6.95236,
267.058,16.2024,19.9037,122.835,19592.3,22.3812,47.7644,21.9696,
297.645,-3.68734,21.7733,99.5835,4429.67,23.863,53.2351,17.8109,
298.67,-1.99069,21.2954,137.819,9524.94,20.8251,53.4183,24.6494,
261.084,20.8522,19.8879,106.865,8616.2,25.7207,46.696,19.1133,
263.042,9.13483,20.8717,123.525,2009.53,21.548,47.0462,22.0929,
239.806,16.0064,21.6146,109.665,547.196,22.6121,42.8903,19.614,
260.237,11.5095,20.9416,88.3675,1114.15,26.6564,46.5445,15.8049,
275.02,0.983445,21.6298,105.747,5072.21,24.2618,49.1884,18.9134,
264.339,19.9261,19.388,106.559,8103.23,21.2611,47.2781,19.0585,
270.405,14.1061,19.5914,126.547,4218.13,18.6067,48.3631,22.6334,
249.002,16.0483,21.3477,126.921,3928.19,19.1549,44.5351,22.7003,
295.029,4.96029,20.9022,98.8706,4119.59,23.6384,52.7672,17.6834,
230.338,10.2101,23.2864,184.551,2324.78,9.51532,41.1969,33.0077,
248.601,15.5521,22.436,118.376,5750.41,23.1214,44.4633,21.1721,
262.238,16.7871,20.3849,122.403,4514.47,23.3403,46.9024,21.8923,
240.841,14.4704,21.061,105.942,6668.62,26.9118,43.0754,18.9481,
267.437,19.2708,19.7045,107.042,3552.56,26.324,47.8322,19.1449,
-376970,-2.66933,-6.99827,221.81,27.4888,32.7826,-0,39.6716,
258.642,11.6095,21.3303,94.2134,1988.24,26.8459,46.2592,16.8505,
265.449,8.31593,22.435,100.165,984.657,24.3475,47.4766,17.9149,
262.751,12.9582,21.0663,71.497,11408,31.6094,46.9942,12.7875,
254.591,13.0156,21.1006,103.002,1672.07,22.5477,45.5347,18.4223,
260.575,15.4657,21.3717,105.562,538.867,26.7276,46.605,18.8803,
242.211,6.13344,24.7106,185.217,337.447,6.08919,43.3204,33.1269,
273.029,6.70371,21.7683,98.558,8960.5,24.4341,48.8323,17.6275,
270.957,5.88493,21.2122,86.3764,26342.8,29.7824,48.4618,15.4488,
237.584,21.4077,20.6269,94.1206,813.06,24.6806,42.4929,16.8339,
231.244,18.1006,21.7173,121.67,1448.12,20.2456,41.3589,21.7611,
268.04,9.37769,22.2066,104.183,10769.3,25.9305,47.9401,18.6336,
241.44,19.1206,20.5875,84.0567,14709.4,27.5023,43.1825,15.0339,
279.186,7.37503,20.2695,112.213,7374.83,21.4303,49.9336,20.0698,
259.127,17.8444,19.7735,105.073,8755.45,23.9192,46.3459,18.7928,
251.245,10.3554,23.7223,119.601,4137.85,21.3434,44.9362,21.3911,
267.709,9.9196,21.1444,130.081,3494.37,22.1431,47.8809,23.2655,
229.258,16.0129,23.1148,81.0637,3252.67,25.4807,41.0037,14.4986,
229.5,18.1088,22.8769,73.3899,10524.5,25.0552,41.047,13.1261,
257.797,15.2881,21.5621,91.1162,1479.1,28.1763,46.108,16.2965,
242.361,11.4907,23.0504,113.488,557.711,18.0472,43.3473,20.2978,
238.956,14.0168,21.113,70.6687,14406.2,30.3603,42.7384,12.6394,
265.164,10.9827,20.8207,126.875,1289.02,18.5409,47.4256,22.6922,
273.489,4.84205,22.9132,174.821,533.172,8.54125,48.9147,31.2675,
262.11,16.4986,20.3456,112.164,10259.2,21.0222,46.8794,20.0609,
297.55,1.06261,22.4698,108.817,9772.12,22.1358,53.2181,19.4624,
256.819,17.1371,19.7316,120.216,4616.97,24.5248,45.9331,21.5012,
241.871,19.3003,21.5246,100.361,857.43,25.1952,43.2596,17.9499,
242.591,12.7992,23.6321,108.997,3828.54,23.2937,43.3885,19.4946,
263.498,17.0487,20.5899,113.436,2195.09,21.6459,47.1277,20.2885,
256.154,17.7559,20.4389,118.225,3058.31,23.7049,45.8141,21.145,
231.246,19.771,22.9694,67.1054,2002.29,26.793,41.3594,12.0021,
414.045,-35.4851,27.031,144.583,142.524,10.8596,74.0537,25.8592,
800,0,1,400,0,1,143.083,71.5417,
262.222,7.89294,22.0388,96.3308,5777.02,23.5012,46.8995,17.2292,
246.914,10.4347,23.231,125.98,6512.57,23.0658,44.1617,22.5321,
269.364,16.6813,20.8498,95.9178,7218.49,23.2735,48.1769,17.1553,
268.585,20.0329,19.245,96.8937,5012.29,25.0564,48.0376,17.3298,
305.831,-4.30811,23.0694,119.933,1469.05,23.081,54.6992,21.4505,
286.964,4.27799,22.2908,103.232,2288.5,25.703,51.3247,18.4634,
233.188,17.1931,22.2471,68.8359,2199.16,32.5055,41.7067,12.3116,
270.436,12.6465,19.9894,124.754,12391.2,20.9514,48.3687,22.3128,
267.318,8.17139,20.1781,65.2352,1299.19,22.8257,47.811,11.6676,
245.636,14.5758,20.2419,62.0383,9444.67,39.0431,43.933,11.0958,
235.489,12.7253,22.7758,133.668,1272.4,20.4184,42.1183,23.9072,
325.005,-3.63743,20.7266,101.9,24472.4,26.4103,58.1286,18.2252,
253.12,14.4453,19.8073,115.142,8687.38,21.9161,45.2716,20.5936,
294.911,9.26592,19.1094,94.0584,7665.18,28.7201,52.746,16.8227,
253.828,8.03103,22.3126,118.291,1363.43,24.1123,45.3982,21.1569,
395.176,14.7592,9.79334,137.201,77.76,21.7786,70.6788,24.5389,
277.339,-0.492291,23.2733,101.235,1607.92,25.2003,49.6033,18.1063,
230.009,15.1099,22.7338,80.6817,3952.53,28.6709,41.1381,14.4303,
266.225,7.05967,21.1613,116.885,11239,23.4643,47.6155,20.9054,
296.443,10.8428,19.5011,106.621,2773.98,21.5696,53.0201,19.0696,
246.673,16.1628,20.8101,83.7356,1444.13,28.2139,44.1185,14.9765,
260.351,7.53071,22.0026,104.164,2138.33,23.1503,46.5649,18.6302,
329.462,-6.28185,21.8569,156.919,338.424,6.03534,58.9256,28.0656,
254.404,12.6356,20.5971,96.7831,5620.62,23.2623,45.5013,17.3101,
260.779,16.386,20.2452,102.383,978.952,22.252,46.6415,18.3116,
237.748,17.9073,22.9917,45.6657,3155.47,45.1519,42.5222,8.16751,
266.001,7.23703,21.6372,116.881,17787.2,22.1328,47.5754,20.9046,
245.354,15.1111,21.5718,81.5638,582.601,23.685,43.8825,14.588,
254.994,8.7635,22.7906,114.164,5650.24,21.7745,45.6068,20.4187,
272.077,7.53708,20.6356,115.395,19776.9,21.2446,48.662,20.6388,
800,0,1,400,0,1,143.083,71.5417,
283.067,5.08413,21.3501,104.299,6323.72,25.2222,50.6277,18.6542,
257.813,14.9988,20.6491,92.2272,2174.44,29.1558,46.1109,16.4952,
800,0,1,400,0,1,143.083,71.5417,
224.009,11.0835,22.4821,109.685,512.977,20.3776,40.065,19.6177,
221.263,20.8397,21.9181,91.2609,1392.33,30.287,39.5738,16.3224,
256.261,15.3865,19.6747,93.3281,11253.5,27.5015,45.8334,16.6921,
310.61,6.20102,19.1842,119.916,27094.6,20.8014,55.554,21.4475,
275.222,9.11367,21.0379,103.798,7773.22,23.9815,49.2247,18.5647,
252.605,15.0421,21.5728,138.2,5024.04,17.6338,45.1795,24.7177,
273.257,6.97325,20.6219,117.207,823.93,20.8138,48.8731,20.9629,
240.436,10.165,22.2401,168.138,1653.56,8.8802,43.0029,30.0723,
800,0,1,400,0,1,143.083,71.5417,
